date,delta,mak,sza,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage,GHIera,GHIeracc,msl,ie,hcc,d2m,ghi
2021-08-03 20:00:00,17.717056492932677,2.154646829809935,72.15887865348928,429.22929999999997,317.5118,28.142200000000003,282.4606316666667,7.929845,0.00343666666666665,0.0008,0.0039,0.0286283333333333,0.06473499999999997,100.0,128.59961249999998,217.25390625,101955.04000000001,-9.734358275e-07,0.8326873612500001,272.10402625,80.96727795756921
2021-09-11 17:00:00,4.868093435556078,0.7958909269981032,33.86878296633799,1142.1094,1037.7739,1037.7739,273.4940133333333,0.9746166666666667,0.002678333333333325,0.0004,0.0012616666666666499,0.019388333333333275,0.03025666666666665,0.0,942.53515625,943.01953125,100872.3125,-2.369371925e-06,0.508895875,243.3819975,968.3027687882056
2022-02-13 11:00:00,-13.628352259311125,2.208284468531631,72.60699476276365,410.8974,294.0968,199.4282,260.78766666666667,10.68465,0.00195166666666665,0.0024316666666666497,0.0,0.02638499999999995,0.06298999999999998,100.0,272.46875,377.01171875,102038.30562500001,-2.67681605e-05,0.8211517325,278.53109375,151.94354548723481
2021-07-22 16:00:00,20.444836636669194,0.9318360590209129,44.83778865214746,973.4567,844.8171,844.8169,261.810835,2.9583933333333334,0.0022,0.0007,0.0011716666666666499,0.016876666666666575,0.02474666666666665,0.0,798.8769687500001,799.2206874999999,101908.15,-2.4325854875e-06,0.0,258.62369875,817.5656238763033
2022-01-22 19:00:00,-19.865473276652246,0.8736174698188914,40.85251615844688,1057.2161,870.1257,86.8955,263.02220666666665,14.136331666666667,0.002,0.0,0.0001,0.028239999999999973,0.011045,100.0,374.1328125,753.8125,100804.28375,-3.0311464625000002e-05,0.8893546999999999,279.6168525,694.1226177633944
2021-05-02 12:00:00,15.1330201628331,1.8101159494240888,68.60521725303792,509.0407,437.77110000000005,331.3261,245.09024499999998,0.6675733333333334,0.00083,0.0005,0.001778333333333325,0.0078433333333333,0.01662,100.0,484.30078125,485.4296875,101971.77249999999,-1.7777201875e-06,0.8755302375,258.85999000000004,398.32254584681766
2022-03-26 18:00:00,1.9038988831184545,0.8545327249274057,39.34880388530769,1067.1343,920.1632999999999,920.1632999999999,249.341575,4.751761666666667,0.0004,0.001135,0.0002,0.0039,0.03596666666666665,0.0,760.06640625,811.91796875,100812.71625,-1.3875221875e-05,0.0,261.7927575,927.4541531823085
2021-08-23 19:00:00,11.713151095675128,1.2324535666454648,57.58716730776526,737.7094,646.0222,646.0223,266.10794,0.7071966666666667,0.00311666666666665,0.00097666666666665,0.002075,0.0167,0.06841833333333333,0.0,524.05859375,524.421875,100118.47562499999,-1.0109506249999999e-06,0.0,243.51449374999999,630.0053937432579
2022-02-20 14:00:00,-11.202805231933917,0.7870074893312962,32.89215706640004,1175.9326,1003.063,1001.3395,256.8979833333333,7.671493333333333,0.0011,0.0007,0.0001,0.015646666666666625,0.024639999999999974,0.0,932.45703125,1023.9453125,101235.33687500001,-5.7254045e-05,0.0,272.61741374999997,920.0611290902552
2021-09-01 19:00:00,8.571241434003953,1.1864994477617667,56.165472489353014,765.8736,637.7263,637.7263,270.91454999999996,3.138733333333333,0.0057233333333333,0.0018,0.0007,0.03755166666666663,0.04608999999999995,0.0,523.5449062499999,525.4511875000001,100434.828125,-1.10220025e-06,0.0,248.12233875,630.1024811218986
2022-03-18 17:00:00,-1.2516042922501336,0.7422323772425793,27.078941853496946,1234.5897,1088.1325,1088.1326,249.93015499999998,2.981978333333333,0.0008,0.000508333333333325,0.0001,0.006888333333333275,0.044773333333333304,0.0,995.3164375000001,1013.76565625,101099.14,-1.2196717125e-05,0.0073127745,259.570475,1060.1941747572814
2022-02-27 14:00:00,-8.633975602118538,0.7970667585467122,33.994587351603734,1160.1172000000001,979.4519,864.6983,256.246655,10.54298,0.000979999999999975,0.000123333333333325,7.500000000000001e-05,0.014046666666666624,0.01178666666666665,100.0,992.32421875,998.19140625,101262.328125,-3.2255396499999997e-05,0.7671623249999999,276.75241375,870.8594030924128
2021-07-26 14:00:00,19.62080143004742,1.0922223368429083,52.7782218318252,835.4534,709.9897000000001,708.6605,273.7755516666666,3.4717066666666665,0.002969999999999975,0.0008,0.001148333333333325,0.01864999999999995,0.0318233333333333,0.0,718.4159999999999,718.6640625,101836.27437500001,-1.5593250374999999e-06,0.0,265.30128875,680.2732829917296
2022-04-12 11:00:00,8.392577575298015,3.3795919943828636,78.74691597939672,317.01413333333335,259.74240000000003,174.56653333333335,251.8396288888889,0.5792,0.0004,0.0001,0.0003,0.003146666666666667,0.013637777777777768,41.11111111111111,234.953125,324.65625,101742.5625,-2.6113120999999997e-06,0.0,274.07345000000004,235.52199448639578
2022-01-13 21:00:00,-21.614433766280886,1.7621163894137504,67.99157505097511,512.3989,383.821,326.7899,254.01477666666665,9.000945,0.00546666666666665,0.0001,0.0002,0.046888333333333275,0.022475,18.616666666666667,266.11328125,274.9765625,101481.078125,-1.7223384875e-05,0.025417327875,272.95874375,321.9363538295577
2021-07-06 18:00:00,22.784297634856877,1.174268036596501,55.764108236169555,775.5367000000001,677.8344,677.8344,265.62779,1.0628266666666666,0.0039483333333333245,0.003779999999999975,0.00091166666666665,0.02595999999999995,0.053309999999999996,0.0,581.50390625,581.81640625,100845.98375,-2.0253937625e-06,0.0,242.49972875,656.1884214311399
2022-04-10 19:00:00,7.655330656380791,1.162519838882515,55.36878242107963,780.4852,668.9773,617.3444999999999,248.037905,2.6758083333333333,0.0003,0.001015,0.0001,0.0034,0.02323,26.166666666666664,540.125,545.74609375,100109.665625,-1.43068610125e-06,0.0,244.79136125,477.2168284789643
2021-05-13 20:00:00,18.181926282060996,2.4643435523423487,74.46597087986484,373.4882,280.1109,55.5313,248.28472333333332,4.9073,0.0017,0.00139499999999995,0.001525,0.011786666666666626,0.05367666666666665,100.0,153.390625,188.1015625,100878.69375,-2.2660060225e-07,0.0,255.531225,151.3628191298094
2022-03-04 13:00:00,-6.733640141580796,0.9822688105540592,47.72640953131071,940.8077,770.9261,694.2216000000001,255.81194999999997,11.429083333333335,0.0027,0.0005,0.0002,0.0331966666666666,0.025904999999999977,3.8833333333333333,750.10546875,817.12890625,101534.30562500001,-1.3125798625e-05,0.0087928770625,280.01901250000003,579.9748291981301
2021-12-04 10:00:00,-22.13925604196169,3.04848336268048,77.50264162999703,329.83413333333334,227.53426666666667,26.666533333333334,263.5484533333333,15.250046666666668,0.001,0.0011288888888888668,0.0001,0.01764,0.02118222222222217,100.0,22.453125,280.890625,101973.125,-2.4527078500000002e-05,1.0,279.81119,93.55148028287185
