date,ghi,sza,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage,delta,mak,GHIera,GHIeracc,msl,ie,hcc,d2m
2013-02-01 14:00:00,883.1567328918322,30.616632750910888,1200.8177,975.7379,916.2897,244.74669166666666,15.4812,0.006466666666666625,0.0001,0.0014,0.0558883333333333,0.013054999999999976,58.43333333333334,-17.335338734678597,0.9544521592930082,923.6875,963.28125,101085.44,-8.772779e-05,0.0020141602,282.8623
2013-02-01 15:00:00,979.1501103752759,17.71949754100547,1330.1544000000001,1091.0932,1091.093,245.128415,15.979685,0.006561666666666625,0.0001,0.00141,0.05982166666666663,0.014193333333333275,54.41666666666667,-17.335338734678597,0.862356234557281,1038.9062,1083.4062,100991.25,-9.173062e-05,0.3161621,281.6931
2013-02-01 16:00:00,1016.5783664459161,8.707348396438055,1383.5900000000001,1135.5504,1135.5504,245.42345666666665,16.69405666666667,0.0070433333333333,0.0002,0.0015,0.0699966666666666,0.01555999999999995,8.899999999999999,-17.335338734678597,0.8310392707592787,1009.34375,1128.6562,100877.25,-9.578024e-05,0.5421753,280.00146
2013-02-01 17:00:00,1003.1788079470198,15.006577165537525,1346.0577333333333,1096.9668,1096.9668,245.7307888888889,17.438195555555552,0.0075444444444444,0.0002,0.0015666666666666667,0.08059999999999996,0.016979999999999967,0.0,-17.335338734678597,0.8504544297696272,996.9375,1099.2188,100852.75,-8.5034175e-05,0.63116455,280.6079
2013-02-01 18:00:00,944.4885945548195,27.58045932624816,1258.3058666666666,1014.3560000000001,1009.3268000000002,245.71365777777774,17.99425777777778,0.007939999999999966,0.0002,0.0016,0.08688888888888883,0.017568888888888867,3.466666666666667,-17.335338734678597,0.9267217213088902,856.34375,1000.5625,100790.375,-6.2887324e-05,0.21350098,281.14648
2013-02-01 19:00:00,810.9602649006622,40.94920517531786,1055.6372999999999,828.6945000000001,611.9893999999999,245.256585,18.680183333333332,0.00844999999999995,0.0002,0.0016,0.09175833333333333,0.017443333333333325,53.65,-17.335338734678597,1.0874311422985048,658.34375,832.5,100801.19,-4.837499e-05,0.5718384,282.0432
2013-02-01 20:00:00,479.0051508462105,54.435683304570254,823.2464,619.4082666666667,183.72386666666668,244.8672288888889,19.264486666666667,0.008888888888888866,0.0002,0.0016333333333333332,0.0959066666666666,0.01734888888888887,90.66666666666667,-17.335338734678597,1.4118560323028042,459.5,615.1875,100905.06,-2.6376452e-05,0.46749878,281.989
2013-02-01 21:00:00,91.15673289183222,67.84126645468172,488.60400000000004,327.9361333333334,31.493866666666666,244.26963333333333,19.809479999999997,0.008895555555555533,0.0002,0.0023133333333332996,0.09705111111111107,0.020408888888888865,51.73333333333333,-17.335338734678597,2.1760874630562466,275.5,366.875,100905.31,-1.6758917e-05,0.17016602,283.88623
2013-02-02 11:00:00,253.53495217071372,71.03160712344764,411.53839999999997,275.9076,212.6604,244.50959555555553,16.650175555555556,0.005966666666666666,0.0004,0.004066666666666633,0.058895555555555534,0.0188044444444444,30.622222222222224,-17.052092343725047,2.524509646192859,304.9375,305.59375,101527.125,-2.1249522e-05,0.0,280.59375
2013-02-02 12:00:00,518.9963208241353,57.65512290598903,755.1202666666667,572.5612,572.5613333333333,245.0390822222222,16.835271111111112,0.0059,0.0004,0.0038711111111111,0.05917999999999996,0.018266666666666667,0.0,-17.052092343725047,1.5347163740889913,561.875,558.1875,101439.69,-4.1048508e-05,0.0,280.54224
2013-02-02 13:00:00,677.4260485651214,44.17217493329251,999.3879,789.2445,789.2445,245.35456333333332,17.108886666666667,0.00584,0.00037,0.0038,0.0607633333333333,0.01836166666666665,0.0,-17.052092343725047,1.1450651559443983,785.75,785.34375,101384.31,-6.147451e-05,0.01965332,280.51123
2013-02-02 14:00:00,839.3962472406181,30.75832972295484,1198.7501,967.9407,960.712,245.68376333333333,17.394396666666665,0.0058,0.0003,0.003743333333333325,0.0624166666666666,0.018453333333333325,0.2666666666666667,-17.052092343725047,0.9558531649580888,819.8125,964.5,101423.125,-7.839175e-05,0.41635132,281.03418
2013-02-02 15:00:00,975.7726269315674,17.902601311831695,1328.3968,1083.3053,991.2773,245.54844166666666,18.162736666666667,0.0058,0.0003,0.0037400000000000003,0.06360666666666662,0.0185,2.3833333333333333,-17.052092343725047,0.8632416020186672,1032.1562,1080.8438,101391.44,-5.4526143e-05,0.067352295,281.70947
2013-02-02 16:00:00,861.0518763796908,8.992923390168412,1379.4742999999999,1126.2912000000001,931.6154,244.94858833333333,19.413916666666665,0.0058,0.0003,0.0038,0.06433499999999995,0.0185,19.9,-17.052092343725047,0.8316841033581475,1110.0312,1124.3125,101421.0,-7.166015e-05,0.3543396,281.46704
2013-02-02 17:00:00,877.6677704194261,15.148520544223604,1348.4835,1095.1581,980.7878000000001,244.348745,20.66509,0.0058,0.0003,0.003865,0.0650633333333333,0.018493333333333323,26.866666666666667,-17.052092343725047,0.8510219051403309,1081.25,1094.0938,101407.44,-5.7935948e-05,0.13583374,280.6985
2013-02-02 18:00:00,467.9455481972038,27.65692328804104,1242.9785333333332,998.076,916.6114666666667,243.57736666666665,21.3913,0.0059022222222222,0.0003,0.0041222222222222,0.06686888888888882,0.01922,36.577777777777776,-17.052092343725047,0.9273686391001297,808.6875,986.84375,101417.06,-4.8729125e-05,0.20169067,280.19092
2013-02-02 19:00:00,372.74172185430456,41.00960505333608,1044.4870666666666,818.8308000000001,686.7093333333333,242.46302,21.629126666666668,0.0060422222222222,0.0003,0.0046844444444444,0.07026666666666663,0.021039999999999965,31.977777777777778,-17.052092343725047,1.0884266926221315,666.28125,819.53125,101394.44,-2.957927e-05,0.21032715,280.41382
2013-02-02 20:00:00,194.1412803532009,54.49605099730961,743.69,551.1292,313.8568,241.2201,21.89439333333333,0.0062,0.0003,0.0053066666666666,0.0740533333333333,0.02307,52.7,-17.052092343725047,1.4139385595808946,476.90625,605.46875,101438.94,-2.4093082e-05,0.18283081,280.09595
2013-02-02 21:00:00,235.09492273730686,67.90964830763657,523.3516,359.8884,68.9896,241.11013333333332,22.251816666666663,0.00678,0.0003,0.005129999999999951,0.08097333333333326,0.0244133333333333,34.833333333333336,-17.052092343725047,2.1824761882297294,329.15625,359.71875,101480.375,-1.2352364e-05,0.23168945,283.44824
2013-02-03 11:00:00,93.37527593818983,71.17353506685451,446.4791,298.2343,50.3588,243.30242166666667,19.488660000000003,0.0074749999999999504,0.0003,0.002343333333333325,0.07641999999999995,0.0222866666666666,100.0,-16.76379142181507,2.5428142687293094,214.71875,292.0,102176.19,-5.191681e-05,0.029510498,286.9358
2013-02-03 12:00:00,133.93966151582046,57.78867451700444,706.6248,521.0734666666666,163.4641333333333,243.20763333333335,19.391253333333335,0.007386666666666666,0.0003,0.0023,0.07606444444444439,0.0224822222222222,100.0,-16.76379142181507,1.5403848525265906,423.03125,541.78125,102196.19,-5.6378078e-05,0.009857178,288.07373
2013-02-03 13:00:00,241.48344370860926,44.30413846187156,996.9322,776.1377,312.5606,242.91199,19.903685,0.007273333333333325,0.0002,0.0023049999999999998,0.08082833333333332,0.02511999999999995,100.0,-16.76379142181507,1.1476342713306218,543.53125,768.78125,102115.06,-6.215973e-05,0.03933716,287.62915
2013-02-03 14:00:00,633.0452538631346,30.901062658678274,1196.6544,953.6560999999999,614.4303,242.64920833333332,20.359176666666666,0.0071833333333333246,0.0002,0.0024,0.08507166666666666,0.027466666666666625,100.0,-16.76379142181507,0.9572745022804766,751.90625,948.59375,102079.5,-6.2777195e-05,0.0,287.19873
2013-02-03 15:00:00,981.5242825607063,18.088586668852784,1326.5929,1072.4048,797.8293,242.61245499999998,20.36781333333333,0.0067933333333333,0.0002,0.002216666666666625,0.07973833333333327,0.025881666666666626,96.75,-16.76379142181507,0.8641518054476084,796.6875,1065.9375,101955.375,-5.0915405e-05,0.20648193,286.53003
2013-02-03 16:00:00,922.5150846210448,9.282970463867835,1376.5822666666666,1121.9629333333332,952.5877333333333,242.7938577777778,19.94784,0.006137777777777766,0.0002,0.0018799999999999668,0.0654644444444444,0.020591111111111067,98.93333333333334,-16.76379142181507,0.8323612309774654,882.8125,1111.5,101862.31,-6.32701e-05,0.23648071,286.25366
2013-02-03 17:00:00,966.167770419426,15.299844842151757,1346.9876,1099.9823999999999,891.4770000000001,242.99103499999998,19.491356666666668,0.0054299999999999505,0.0002,0.001516666666666625,0.049946666666666625,0.01483999999999995,92.5,-16.76379142181507,0.8516334764845414,816.28125,1080.375,101742.25,-5.0389674e-05,0.34683228,286.2246
2013-02-03 18:00:00,897.7924944812362,27.74063903073607,1236.0182,1002.3513,722.837,242.97911999999997,19.25299833333333,0.0050550000000000005,0.0002,0.0013,0.041749999999999975,0.01188666666666665,80.91666666666667,-16.76379142181507,0.9280798424071739,522.1875,983.9375,101649.69,-4.1515334e-05,0.3581543,286.1682
2013-02-03 19:00:00,731.7041942604857,41.07607618977043,1052.5151,838.0897,500.8673,242.766005,19.214509999999997,0.004998333333333325,0.0002,0.0013,0.040266666666666624,0.0115033333333333,88.88333333333333,-16.76379142181507,1.089525822316737,592.5,819.28125,101574.125,-4.2983098e-05,0.5883179,285.55835
2013-02-03 20:00:00,412.78256070640174,54.5618840622068,808.9714,622.3706,211.2278,242.55289333333334,19.17601833333333,0.0049,0.0002,0.00121166666666665,0.038774999999999976,0.0111183333333333,96.25,-16.76379142181507,1.4162184355443743,400.21875,604.625,101591.375,-2.8712675e-05,0.46966553,285.68677
2013-02-03 21:00:00,132.84988962472406,67.98316677039631,521.9708,373.2508,47.4333,242.37305666666666,19.019835,0.005119999999999975,0.0002,0.0012,0.039493333333333276,0.01098,68.01666666666667,-16.76379142181507,2.1893902753896595,233.5625,358.96875,101561.25,-1.2470875e-05,0.34048462,285.323
2013-02-04 11:00:00,85.63134657836645,71.31498298465476,443.7984,309.9842,54.168,245.35652333333334,14.044630000000002,0.0053,0.0002,0.0011,0.04679666666666665,0.01231,100.0,-16.470550440292612,2.561338729694528,196.53125,292.90625,101669.625,-1.6168924e-05,0.0,285.12036
2013-02-04 12:00:00,167.16703458425312,57.92192022566977,726.1454666666667,555.5550666666667,149.86066666666667,245.7826022222222,14.193571111111112,0.0053,0.0002,0.0011,0.04699777777777773,0.012939999999999967,100.0,-16.470550440292612,1.5460906251020115,423.53125,546.75,101630.56,-3.3573247e-05,0.0,284.66943
2013-02-04 13:00:00,554.6033848417954,44.43624058783615,1023.9329333333334,820.0810666666666,324.61173333333335,246.40432666666663,14.624571111111111,0.005399999999999999,0.0002,0.0011,0.048517777777777736,0.014417777777777733,100.0,-16.470550440292612,1.1502237780937759,630.15625,776.40625,101540.625,-5.3655356e-05,0.0,284.5935
2013-02-04 14:00:00,919.0728476821192,31.04486067549845,1216.1641333333334,992.5697333333334,554.4486666666667,246.93723555555553,14.994,0.0055000000000000005,0.0002,0.0011688888888888667,0.04981999999999994,0.015677777777777766,81.73333333333333,-16.470550440292612,0.9587167484130623,860.84375,958.5,101445.31,-6.843172e-05,0.01965332,282.93433
2013-02-04 15:00:00,970.0794701986756,18.277491457063622,1324.7422000000001,1089.4809,737.9352,247.19581833333334,15.630215,0.005661666666666625,0.00028,0.001243333333333325,0.0500833333333333,0.016064999999999975,69.06666666666666,-16.470550440292612,0.8650875994367367,1060.8438,1077.2188,101342.875,-7.800199e-05,0.14285278,282.6587
2013-02-04 16:00:00,1049.8601913171449,9.577389960255536,1375.7837333333334,1133.1670666666666,836.6717333333332,247.3182022222222,16.667046666666664,0.0059022222222222,0.0003,0.0013666666666666664,0.049597777777777734,0.015915555555555534,35.53333333333333,-16.470550440292612,0.8330715354724034,1082.1875,1122.5938,101190.125,-7.216772e-05,0.39050293,283.1521
2013-02-04 17:00:00,857.1479028697571,15.460486355967426,1337.2770666666668,1095.2014666666666,842.8913333333334,247.44548222222224,17.745344444444445,0.006155555555555533,0.0003,0.0015355555555555333,0.049108888888888834,0.0157311111111111,60.73333333333333,-16.470550440292612,0.8522901724516262,980.75,1092.125,101159.5,-6.0315942e-05,0.70700073,283.2124
2013-02-04 18:00:00,555.0213392200147,27.83166018607297,1253.8258666666668,1016.6524,694.5954666666667,247.34858222222223,18.6009,0.006337777777777766,0.00036,0.0017311111111110668,0.0521644444444444,0.017319999999999964,95.60000000000001,-16.470550440292612,0.9288565979656106,770.4375,991.6875,101090.625,-4.3648994e-05,0.73916626,283.1145
2013-02-04 19:00:00,410.51066961000726,41.14866330943455,1078.4681333333335,853.7608,217.93506666666667,246.9727,19.88701111111111,0.006546666666666666,0.0004,0.0021222222222222003,0.060786666666666635,0.021735555555555532,100.0,-16.470550440292612,1.0907302984779086,608.4375,824.59375,101078.875,-3.5564182e-05,0.7116699,282.83057
2013-02-04 20:00:00,230.08388520971303,54.633207946996954,795.3452000000001,597.38,45.3396,246.53416222222222,21.38748222222222,0.006791111111111099,0.0004,0.0025755555555555,0.07084666666666663,0.02688666666666663,100.0,-16.470550440292612,1.4186988927661361,479.78125,607.8125,101088.375,-1.957314e-05,0.79849243,283.60474
2013-02-04 21:00:00,66.68285504047093,68.06182792053588,482.08666666666664,325.9370666666667,28.918533333333333,246.17013555555556,21.908479999999997,0.0069,0.0004,0.0026999999999999997,0.07255777777777776,0.0277222222222222,100.0,-16.470550440292612,2.1968406992055933,235.34375,359.96875,101219.56,-1.4854828e-05,0.7501526,284.5327
2013-02-05 11:00:00,93.07579102281089,71.45590351692633,452.63613333333336,309.9137333333333,122.45426666666667,250.05957333333333,19.0087,0.005399999999999999,0.0004,0.0021,0.0564222222222222,0.0173644444444444,100.0,-16.172484795464626,2.5800802054529304,252.875,285.125,101753.31,-2.8736424e-05,0.19433594,284.26538
2013-02-05 12:00:00,250.0132450331126,58.05483603947521,665.4414,491.433,176.963,250.26520666666664,19.11925,0.00534,0.0004,0.0021,0.05605,0.0173233333333333,100.0,-16.172484795464626,1.5518329247569849,324.96875,532.90625,101700.125,-6.872928e-05,0.20419312,284.37744
2013-02-05 13:00:00,341.7041942604857,44.56848286605454,991.9798,781.2164,417.44140000000004,250.20851,19.163041666666665,0.00514166666666665,0.0004,0.002,0.05081499999999995,0.01600999999999995,100.0,-16.172484795464626,1.1528339106768,618.15625,760.5,101653.375,-4.6411995e-05,0.23135376,285.313
2013-02-05 14:00:00,772.2637969094924,31.189753328993724,1192.3729,961.8172,672.2168,250.163155,19.198071666666664,0.0049666666666666505,0.0003,0.002,0.04662499999999995,0.014959999999999949,94.25,-16.172484795464626,0.9601804985283687,707.375,941.15625,101533.625,-6.941357e-05,0.19900513,285.12378
2013-02-05 15:00:00,941.9028697571744,18.469350401737294,1325.8628,1082.254,942.3717333333334,249.7818422222222,19.478302222222222,0.004799999999999967,0.0003,0.002,0.04377999999999999,0.014328888888888868,49.800000000000004,-16.172484795464626,0.8660497460802857,985.3125,1060.25,101463.125,-7.433677e-05,0.28167725,286.28857
2013-02-05 16:00:00,1002.8697571743928,9.876083966200568,1374.0205333333333,1125.1185333333333,1075.2904,249.23010444444444,19.882473333333333,0.0046488888888888665,0.0003,0.002,0.042619999999999936,0.014164444444444433,4.866666666666667,-16.172484795464626,0.8338158989270384,1016.65625,1107.1875,101332.81,-6.934535e-05,0.29333496,287.5681
2013-02-05 17:00:00,1008.5342163355406,15.630362161838747,1361.6948,1113.3600000000001,1060.883,248.65077666666667,20.306866666666668,0.0045,0.0003,0.002,0.041403333333333306,0.014,40.03333333333333,-16.172484795464626,0.8529930169842262,934.53125,1078.1875,101288.875,-7.285713e-05,0.44900513,288.70117
2013-02-05 18:00:00,547.5805739514349,27.93002981969053,1230.4288,994.0908000000001,775.87,247.74169999999998,20.86843,0.00435,0.0003,0.0021233333333333,0.041253333333333295,0.014353333333333301,86.66666666666667,-16.172484795464626,0.929700166016426,793.90625,979.5625,101250.81,-5.1182928e-05,0.3708191,289.9253
2013-02-05 19:00:00,139.03421633554086,41.22740445767351,1048.9514,830.5261,284.1729,246.91668499999997,21.26404666666667,0.0043,0.0003,0.0022483333333333253,0.04304666666666665,0.015349999999999975,97.25,-16.172484795464626,1.0920418895213915,681.21875,813.46875,101172.69,-4.069734e-05,0.4909973,290.28223
2013-02-05 20:00:00,118.34326710816777,54.71004298395586,804.953,613.6197,88.9126,246.09165000000002,21.659661666666665,0.0043,0.0003,0.00238166666666665,0.04483833333333327,0.016339999999999973,100.0,-16.172484795464626,1.4213832204611736,419.3125,597.40625,101218.25,-3.0293653e-05,0.6795044,289.82275
2013-02-05 21:00:00,192.62472406181018,68.14563355111905,593.2188,428.96799999999996,35.983599999999996,245.99758666666668,21.729423333333337,0.004359999999999951,0.0003,0.00241,0.04601666666666665,0.01671666666666665,100.0,-16.172484795464626,2.204838959928727,168.875,350.34375,101421.06,-2.2938664e-05,0.8588257,287.3374
2013-02-06 11:00:00,258.9006622516556,71.59625141745185,436.7136,293.8247,219.6946,251.82966,19.40201833333333,0.006023333333333325,0.0003,0.0018433333333333249,0.06446666666666664,0.017921666666666627,62.166666666666664,-15.869710715406242,2.5990358377831386,173.34375,285.8125,101889.69,-2.335175e-05,0.010345459,285.19653
2013-02-06 12:00:00,507.27446651949964,58.187399931248535,743.7530666666667,558.3408000000001,441.7126666666666,251.64,19.274075555555555,0.0059755555555555335,0.0003,0.0018000000000000002,0.06187333333333326,0.0169955555555555,62.02222222222222,-15.869710715406242,1.5576110359357471,367.9375,533.9375,101831.25,-5.7131518e-05,0.059326172,286.11597
2013-02-06 13:00:00,536.7314201618838,44.70086838453371,979.2230666666668,767.9778666666666,554.0444000000001,251.21807555555554,19.09212888888889,0.0059,0.0003,0.00174,0.05832666666666664,0.015811111111111067,86.1111111111111,-15.869710715406242,1.1554649377033444,639.8125,760.75,101779.375,-6.38261e-05,0.1875,286.53906
2013-02-06 14:00:00,706.3502575423105,31.33577054381646,1169.9466666666667,940.1409333333335,711.39,250.79615777777772,18.91018888888889,0.005862222222222199,0.0003,0.0017,0.05477777777777773,0.014633333333333299,85.55555555555556,-15.869710715406242,0.9616663656798201,797.53125,941.53125,101693.81,-8.750451e-05,0.11065674,286.81372
2013-02-06 15:00:00,844.8682855040471,18.664195031713614,1333.2734666666668,1088.3936,892.2136,250.33456444444445,18.862233333333332,0.0058222222222222,0.0003,0.0017,0.0518133333333333,0.013602222222222201,68.73333333333333,-15.869710715406242,0.8670390144197567,891.375,1060.0312,101652.81,-8.912687e-05,0.2003479,286.8015
2013-02-06 16:00:00,946.9168506254597,10.178956006859721,1372.2112,1123.5781333333334,905.7493333333333,250.1258688888889,18.95354888888889,0.0059,0.0003,0.0017,0.05115999999999996,0.0133311111111111,51.13333333333333,-15.869710715406242,0.8345952029259175,862.375,1105.9062,101552.44,-7.798197e-05,0.32998657,287.66138
2013-02-06 17:00:00,1003.0610743193524,15.80937120871637,1333.8708,1088.6312,761.0084,249.77804,19.10574,0.0059,0.0003,0.00176,0.0500733333333333,0.0128822222222222,51.955555555555556,-15.869710715406242,0.8537430285060974,934.375,1075.3438,101517.125,-9.9414494e-05,0.479187,287.6289
2013-02-06 18:00:00,574.3532008830022,28.03578025583035,1236.3877333333332,1000.8063999999999,629.9786666666668,249.67636666666667,19.017548888888886,0.006008888888888867,0.0003,0.0018000000000000002,0.04983111111111107,0.012613333333333332,87.24444444444445,-15.869710715406242,0.9306117994640529,789.15625,977.53125,101468.81,-0.00010029017,0.4878235,287.97876
2013-02-06 19:00:00,778.9635761589403,41.31233083299122,1047.0027,831.2052,354.5894,249.68248333333332,18.713334999999997,0.006143333333333325,0.0003,0.00177666666666665,0.049966666666666625,0.012343333333333324,91.95,-15.869710715406242,1.0934623644752794,656.25,816.75,101406.25,-9.3766954e-05,0.52716064,288.11597
2013-02-06 20:00:00,311.3156732891832,54.79240427187128,801.391,613.4718,55.1802,249.68830666666665,18.42128333333333,0.00625,0.0003,0.0017,0.05015,0.0120933333333333,92.93333333333334,-15.869710715406242,1.4242747651986503,460.9375,599.84375,101398.0,-4.1578445e-05,0.56048584,288.437
2013-02-06 21:00:00,52.5187637969095,68.23458108992895,514.845,364.476,43.4131,250.20204166666667,18.441483333333334,0.006223333333333325,0.0003,0.0017,0.050286666666666625,0.0119,100.0,-15.869710715406242,2.213397104871218,210.75,351.5,101530.31,-1.6754639e-05,0.45983887,287.3374
2013-02-07 11:00:00,59.455481972038264,71.73598362527643,446.19253333333336,309.5584,73.82133333333333,254.42548444444444,17.181988888888892,0.004626666666666667,0.0004,0.0014333333333333333,0.0475422222222222,0.011462222222222167,100.0,-15.562345168274216,2.61820274929576,215.21875,283.28125,101964.19,-3.341399e-05,0.049835205,283.3506
2013-02-07 12:00:00,159.551140544518,58.319591875560185,765.0622666666667,586.0845333333333,223.08813333333333,254.94224888888888,16.91579777777778,0.004435555555555533,0.0003,0.0013311111111111,0.0446666666666666,0.010904444444444399,100.0,-15.562345168274216,1.5634242991428995,462.5625,535.21875,101916.375,-6.135786e-05,0.01965332,283.67407
2013-02-07 13:00:00,624.8359087564387,44.83340175789316,976.6992,775.0147999999999,508.37506666666667,255.27547555555554,16.777422222222224,0.00428,0.0003,0.0012866666666666666,0.042999999999999934,0.010700000000000001,93.8888888888889,-15.562345168274216,1.1581171629748461,643.96875,764.25,101845.625,-7.006712e-05,0.009857178,284.864
2013-02-07 14:00:00,699.7174392935981,31.48294254632242,1169.1388,948.8024,692.6268,255.64203333333336,16.6252,0.0041,0.0003,0.0012,0.0411666666666666,0.0104866666666666,82.33333333333333,-15.562345168274216,0.9631749806730229,920.75,947.75,101726.81,-9.748712e-05,0.10848999,285.33496
2013-02-07 15:00:00,766.7395143487859,18.86205361713992,1318.8972999999999,1085.1074,831.2667,255.649315,16.618925,0.004,0.0003,0.00116666666666665,0.03824499999999997,0.00984499999999995,48.58333333333333,-15.562345168274216,0.8680561799072513,1008.90625,1069.0312,101627.69,-0.00012333132,0.14831543,284.95166
2013-02-07 16:00:00,674.1876379690949,10.48591078302398,1370.8147999999999,1132.4863,806.5717,255.16404500000002,16.81395,0.004,0.0003,0.0011,0.0349233333333333,0.0088933333333333,53.85,-15.562345168274216,0.8354103278480963,874.0625,1116.375,101528.0,-0.00011062692,0.10949707,284.96704
2013-02-07 17:00:00,542.9172185430464,15.997395503521952,1340.1658,1104.8391000000001,695.4854,254.67878,17.008966666666666,0.004,0.0003,0.0011,0.03159999999999995,0.007944999999999975,51.08333333333333,-15.562345168274216,0.8545412191324385,908.09375,1087.7812,101481.44,-0.00010378403,0.120147705,284.97534
2013-02-07 18:00:00,794.7064017660044,28.14893295260716,1229.0211,1005.4022,727.1884,253.88528666666664,16.674218333333332,0.004,0.0003,0.0011,0.030008333333333248,0.007554999999999975,58.65,-15.562345168274216,0.9315927430498021,757.3125,983.0625,101456.625,-9.361585e-05,0.17016602,285.365
2013-02-07 19:00:00,717.1243561442237,41.40346664054804,1053.3625333333332,848.9612000000001,571.0877333333334,252.82946888888887,15.845697777777778,0.004,0.0003,0.0011,0.03013333333333333,0.0077333333333333325,71.1111111111111,-15.562345168274216,1.0949934922696292,570.59375,815.375,101355.125,-7.005059e-05,0.17999268,285.9673
2013-02-07 20:00:00,567.830757910228,54.88030156987695,788.7478666666666,614.5385333333334,329.32933333333335,251.63594222222218,14.909126666666666,0.004095555555555534,0.00034666666666663333,0.0011,0.030266666666666667,0.007937777777777733,92.26666666666667,-15.562345168274216,1.427376931613128,421.15625,600.34375,101397.125,-4.8861373e-05,0.38967896,285.85327
2013-02-07 21:00:00,130.63796909492274,68.3286635264919,512.2277,370.2475,75.525,250.58765499999998,15.046661666666667,0.004753333333333275,0.000415,0.001286666666666625,0.03798666666666663,0.009424999999999975,100.0,-15.562345168274216,2.2225277511468815,217.8125,353.15625,101430.5,-1.9325642e-05,0.43200684,283.77637
2013-02-08 11:00:00,295.9264164827079,71.87505933383922,469.16786666666667,341.36026666666675,271.6529333333333,247.98424888888886,10.838051111111112,0.004057777777777767,0.0004,0.0011311111111111,0.032531111111111066,0.006097777777777733,21.133333333333333,-15.250505772288365,2.637578060222825,251.71875,286.4375,101632.375,-2.831174e-05,0.0,283.01147
2013-02-08 12:00:00,488.504782928624,58.45139388312334,714.6552,558.0518666666667,551.5198666666666,248.1742711111111,10.678413333333333,0.003966666666666667,0.0004,0.0011,0.0311422222222222,0.005795555555555533,1.0666666666666667,-15.250505772288365,1.569272115603342,475.0,539.5,101570.94,-5.3260243e-05,0.0,283.1958
2013-02-08 13:00:00,657.9249448123619,44.966089119718895,926.3356,747.903,721.293,248.3495,10.79335,0.0039,0.0004,0.0011,0.03036666666666665,0.00560999999999995,4.966666666666667,-15.250505772288365,1.160790926471624,713.625,768.9375,101460.125,-8.125184e-05,0.0,283.4397
2013-02-08 14:00:00,868.0353200883001,31.631299798579267,1185.7206,983.6080000000001,920.1232,248.62617666666665,10.974815,0.003815,0.00037666666666665,0.00102166666666665,0.029124999999999974,0.005308333333333325,6.166666666666667,-15.250505772288365,0.9647069919440394,846.3125,952.03125,101346.0,-0.000105089275,0.0,283.35547
2013-02-08 15:00:00,969.757174392936,19.062951120823964,1319.8888,1104.5976,1036.4289333333334,248.64163777777776,11.500775555555554,0.0038377777777777664,0.00036666666666666667,0.0010333333333333334,0.029313333333333264,0.005266666666666667,5.088888888888889,-15.250505772288365,0.8691020238848736,825.375,1071.5938,101224.06,-0.00010834285,0.0,282.8606
2013-02-08 16:00:00,999.9668874172185,10.796853946002221,1368.8793,1146.468,1064.9902,248.47317999999999,12.3029,0.003908333333333324,0.0004,0.0011,0.030519999999999974,0.005419999999999975,4.016666666666667,-15.250505772288365,0.8362621521824444,1029.9688,1118.25,101164.94,-0.000121082645,0.0,283.5061
2013-02-08 17:00:00,983.3995584988962,16.19430136399161,1338.2467,1115.2083,940.6034999999999,248.29739833333332,13.139856666666667,0.004,0.0004,0.0011,0.031783333333333275,0.00556,6.483333333333333,-15.250505772288365,0.8553885939013957,857.75,1089.4688,101070.06,-0.00011045905,0.15048218,283.75342
2013-02-08 18:00:00,970.6732891832229,28.269498428095584,1227.0217,1010.3995,953.5522,247.80859333333333,13.962288333333333,0.00409,0.0004,0.001165,0.034908333333333326,0.006161666666666625,2.216666666666667,-15.250505772288365,0.9326442325388343,814.8125,984.09375,101028.25,-8.353195e-05,0.34951782,283.89404
2013-02-08 19:00:00,575.3789551140545,41.500828967237965,1070.5544,865.4896,674.7851999999999,247.10699333333332,14.669151111111113,0.0041911111111110995,0.0004,0.0012666666666666666,0.0392733333333333,0.0070733333333332996,35.733333333333334,-15.250505772288365,1.096637041020447,503.34375,816.1875,100978.69,-4.8779417e-05,0.38885498,283.77173
2013-02-08 20:00:00,166.56843267108167,54.97373920363931,798.0375,618.2559,390.9858,246.204935,15.577978333333332,0.00429666666666665,0.0004,0.001383333333333325,0.04488999999999995,0.008244999999999975,51.1,-15.250505772288365,1.4306931831103447,344.5,597.34375,101029.81,-3.7967227e-05,0.38986206,283.55786
2013-02-08 21:00:00,109.99227373068433,68.42786934725387,509.4895,364.66949999999997,146.51330000000002,245.92267833333332,16.257778333333334,0.0044,0.0004,0.00153166666666665,0.04733166666666665,0.008843333333333325,63.21666666666667,-15.250505772288365,2.232244109749008,232.46875,348.21875,101079.31,-1.6033417e-05,0.32965088,284.64087
2013-02-09 11:00:00,179.8660779985283,72.01344005728453,439.80119999999994,304.2268,242.95293333333333,244.6250688888889,19.46227111111111,0.004333333333333334,0.0003,0.0016822222222221998,0.0390533333333333,0.0119044444444444,67.71111111111111,-14.934310707534713,2.657158906571752,225.34375,277.1875,101429.625,-2.7711969e-05,0.20666504,283.5393
