date,sza,argp2,delta,mak,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage,GHIera,GHIeracc,msl,ie,hcc,d2m,ghi
2016-06-23 20:00:00,76.26751231997547,251.08792957957507,23.447638025859455,2.7794653089421697,345.7770666666667,259.25986666666665,259.25986666666665,264.16455333333334,5.0331133333333336,0.00226,0.0002,0.0031,0.0125444444444444,0.02884222222222217,0.0,167.35546875,167.00390625,101380.28125,-1.129985324e-06,0.4297561625,263.07758,258.85200000000003
2016-03-16 20:00:00,61.63087593078604,527.7893704556918,-1.727846659051428,1.3901566418246063,644.799,501.5638,37.587199999999996,244.68554166666667,15.177911666666667,0.0025,0.0005,0.00234166666666665,0.02641,0.026008333333333324,100.0,236.3046875,376.24609375,101869.315,-2.06879955e-05,0.75632095,282.1469975,551.0481666666667
2016-05-25 16:00:00,45.3786306161902,787.1941128583261,20.916626533740335,0.9407009385299416,925.9225,787.2832000000001,653.4149,238.45658666666662,5.754603333333334,0.0019,0.0001,0.0026,0.010665000000000001,0.03146,96.15,648.5175624999999,739.29296875,101443.9525,-5.805052925e-05,0.8600883375,259.18023125,727.1460000000001
2016-11-05 13:00:00,37.76389140908535,938.4847019921481,-15.50297704598576,0.8359086934404083,1095.3572,927.185,927.1848,270.69842,6.864303333333334,0.00397,0.0002,0.00169666666666665,0.03744999999999995,0.03077166666666665,0.0,941.80078125,953.98045,102096.703125,-7.750571250000001e-05,0.42759323875,269.7174625,950.2923333333334
2016-02-25 14:00:00,33.64699346413967,993.536964330118,-9.43588799225758,0.7938356919185725,1153.7505,953.2736,925.8172,248.78048666666666,18.2696,0.0024,0.0013,0.0011,0.022798333333333327,0.010094999999999976,35.66666666666667,884.35546875,965.92185625,101561.4,-0.000135271865,0.24966048875,280.63781375,947.6196666666666
2016-11-08 16:00:00,9.63584649951408,1198.9898389277223,-16.403193592007753,0.6703648387119973,1366.4669,1154.271,1064.9576,273.65056833333335,12.911093333333334,0.007524999999999925,0.0003,0.001533333333333325,0.04709166666666663,0.015213333333333275,50.16666666666667,841.34765625,1092.621075,101591.271875,-0.00010496660375,0.42944717499999996,282.37861250000003,361.6705
2016-12-10 12:00:00,51.412947455212915,729.2506449403683,-22.846308850173983,1.0593252824353938,873.7879,716.4105999999999,433.01189999999997,252.40794499999998,8.73289,0.0041,0.0001,0.0011849999999999999,0.0328833333333333,0.029419999999999974,36.3,610.796875,772.46484375,101418.29625,-7.503142000000001e-05,0.0,269.0743575,770.6045
2016-09-14 14:00:00,38.50204994867453,902.3220743963333,3.612113377773194,0.844400332704028,1057.4108999999999,892.5334,891.2378,270.52764,6.778643333333333,0.008119999999999974,0.0003,0.00303,0.0486166666666666,0.0267,0.0,831.35546875,906.0703125,102080.275,-3.2366835e-05,0.10594940249999998,265.37771250000003,906.3801666666667
2016-03-05 14:00:00,35.15449283517161,969.7447956583947,-6.029654461307477,0.8082590160346921,1128.2302,935.0205,316.1899,253.7377833333333,16.36804,0.00271166666666665,0.0002,0.0011,0.021051666666666625,0.00867666666666665,100.0,558.0390625,939.546875,102016.75,-9.0724031625e-05,0.11419677625,280.41444,946.9098333333334
2016-12-24 15:00:00,11.990506986617692,1202.7413866890479,-23.414590962800432,0.6756453392895008,1372.462,1153.213,969.096,247.05963666666665,16.825243333333333,0.00242666666666665,0.0001,0.0011200000000000001,0.027224999999999975,0.023706666666666626,1.9166666666666665,949.08203125,1133.8203125,101202.6875,-0.0001349275375,0.717742915,282.58464375,1167.6991666666668
2016-09-20 11:00:00,73.86928495543644,274.2684645875306,1.3048950101663594,2.375640187532565,379.6984,265.2558,177.1173,274.28712,10.622298333333333,0.0100833333333333,0.0003,0.0021,0.0604,0.045081666666666624,49.583333333333336,311.97265625,338.41796875,102215.4375,-2.75239575e-05,0.0,274.66588875,242.4065
2016-03-05 16:00:00,18.402824176172693,1142.9631337538729,-6.029654461307477,0.6965123338663173,1307.5969,1098.6612,487.63030000000003,253.44725666666665,16.379205,0.00249166666666665,0.0002,0.00101166666666665,0.0186883333333333,0.01029666666666665,100.0,645.55859375,1048.0547000000001,101892.75,-9.428733062500001e-05,0.22122573625,280.30651750000004,1104.6308333333334
2016-10-07 21:00:00,78.58141467054088,255.2823520649886,-5.276199719876337,3.331370250591089,355.1866,244.0594,19.7718,271.36842666666666,11.623716666666667,0.005923333333333249,0.0001,0.0020333333333333,0.05202999999999995,0.0508733333333333,86.53333333333333,84.23046875,147.84375,101637.435,-6.840418825e-06,0.0,276.60698625,109.64500000000001
2016-10-10 19:00:00,51.144577963293,719.342168225415,-6.4197624887624425,1.053159741465225,860.5980999999999,705.8088,665.3936,264.8378716666667,8.144996666666668,0.0049133333333333,0.0002,0.0021,0.038061666666666626,0.0537883333333333,33.13333333333333,524.64453125,598.96484375,101307.16312499999,-4.1838124375e-05,0.024341582875,273.40696,732.9503333333333
2016-06-29 20:00:00,75.92036851310974,257.78311349386445,23.261724728986223,2.7124124669159153,353.88106666666664,265.728,262.17453333333333,253.64596666666662,4.113533333333334,0.0032111111111111,0.0004,0.002304444444444433,0.0221733333333333,0.0363866666666666,11.333333333333334,173.94140625,175.09765625,101471.40499999998,-5.519832375e-07,0.0,263.0569775,261.176
2016-08-10 16:00:00,40.07823531875516,866.4748593240242,15.684235165065665,0.8636110076070282,1017.0337,861.609,629.9878,266.0820683333333,6.4038699999999995,0.006656666666666625,0.0004,0.0016,0.0336233333333333,0.039368333333333276,44.13333333333334,832.3925624999999,830.8984375,102235.94625000001,-3.136318975e-05,0.0,269.58859,882.9485
2016-11-01 20:00:00,62.415278244227345,517.1332723600375,-14.243262785566573,1.4264128570801908,642.8543,499.7066,84.2812,278.6613466666667,8.317981666666666,0.008729999999999974,0.0001,0.0017,0.06155666666666662,0.040018333333333295,100.0,317.64453125,388.296875,100863.771875,-2.2698456249999998e-05,0.17054748749999998,271.04786875,536.9318333333333
2016-02-14 16:00:00,11.194867057171612,1196.0114867765465,-13.332776053750854,0.6737244281552003,1365.2541999999999,1134.1727999999998,1049.1705,244.44197,23.498398333333334,0.002328333333333325,0.0008,0.0011,0.0195083333333333,0.016026666666666627,96.0,836.0390625,1092.1640750000001,101457.984375,-0.00016239713625,0.797126775,282.9191275,1115.7268333333334
2016-07-06 13:00:00,63.860129878302295,459.86149786565414,22.736906378925212,1.4991618177003543,578.8283,474.0044,451.2593,251.72744999999998,2.958425,0.0055,0.0009,0.002208333333333325,0.026838333333333325,0.0149933333333333,4.25,516.1504,519.00585,102323.896875,-2.627883825e-05,0.1794853225,255.42083125,481.785
2016-07-25 12:00:00,73.12526783610109,281.7272081121748,19.742116326785517,2.273926772153644,384.926,290.8711,283.4913,253.90708999999998,4.418735,0.00375666666666665,0.0004,0.0016,0.02321999999999995,0.05045999999999998,0.7333333333333333,347.12109375,348.625,101499.678125,-2.10995315e-05,0.0,256.15318875,270.726
2016-04-14 16:00:00,33.81001653711117,966.5620446432963,9.378664756182822,0.7953441659862726,1116.7962,954.1961,954.1961,242.22353499999997,7.71348,0.0012,0.0001,0.001968333333333325,0.0098933333333333,0.03784999999999995,0.0,778.04296875,899.5078125,101063.86875,-8.7709168125e-05,0.0,271.09080625,957.4583333333333
