date,ghi,TOA,SZA,mr,GHIcc,GHI,Cloud coverage,GHIAdap,GHIAdap1,GHIl,GHIera,GHImerra
2013-02-23 19:00:00,369.7,999.9409040547266,43.90521265672569,1.207379661150952,772.5776247117891,329.2522,79.81666666666666,388.0435365770235,388.0435365770235,543.775005,540.875,484.125
2013-11-27 16:00:00,709.8888888888889,1390.7538378878774,6.008955808245627,0.8754827047047203,1130.3108981359896,760.4433,84.66666666666667,684.7953036535678,684.7953036535678,919.625,570.6875,1137.0
2013-09-01 12:00:00,345.09090909090907,553.7242060126017,65.57269993249665,2.094813794385588,380.2912916250221,317.0895,10.7,345.70998898219983,345.70998898219983,333.4,167.09375,430.125
2013-12-02 13:00:00,806.7777777777778,1118.1653596250294,37.01829854579146,1.089862835823529,879.0362974310124,855.2607,0.0666666666666666,808.7444654607975,808.7444654607975,816.17501,643.59375,869.25
2013-05-08 15:00:00,711.5454545454545,972.7223776460296,43.202880439210034,1.1934398989821495,753.0743353633086,783.1423,0.0,713.2574141291777,713.2574141291777,769.92501,679.9375,830.5
2013-04-03 12:00:00,129.27272727272728,586.7472428751316,64.4344301801285,2.008493791494898,407.3014348205701,91.5344,100.0,155.89603931275758,155.89603931275758,238.7750075,47.46875,454.375
2013-03-03 20:00:00,95.9090909090909,714.3535811502162,58.89235368482012,1.6806389069172611,517.0972390940276,37.2424,100.0,116.5011697580901,116.5011697580901,96.80000375,411.03125,428.0
2013-08-11 12:00:00,333.09090909090907,444.4223620701786,70.4264352654658,2.576629865564932,288.14760008526105,299.32210000000003,4.75,285.0735806531932,285.0735806531932,319.8,97.4375,375.125
2013-03-20 14:00:00,843.2727272727273,1083.073629153645,37.78332165568984,1.101013408589253,850.0283446087415,873.0727,9.0,793.1520056500012,793.1520056500012,856.97502,591.125,936.75
2013-02-11 13:00:00,405.4,989.6119864540234,44.80058106218582,1.2258987100935794,762.5477112996111,387.5255,98.26666666666668,409.7223633992205,409.7223633992205,442.65,305.15625,830.5
2013-07-07 15:00:00,91.9090909090909,857.6788824703535,49.338486699011305,1.3344943247186138,650.7252174716313,293.2374,100.0,322.8903175692875,322.8903175692875,363.6,284.65625,706.25
2013-08-08 12:00:00,274.0,431.65808752679214,70.98903486052309,2.648328211584768,277.5563596975195,219.8715,21.7,252.1130041372168,252.1130041372168,261.57500500000003,88.0625,359.75
2013-08-04 14:00:00,586.9090909090909,831.9755876716606,51.04654662438471,1.3828642930017625,626.9620447031274,661.3035,0.0,606.5396890512719,606.5396890512719,650.8,491.89062,709.25
