date,ghi,delta,mak,sza,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage,GHIera,GHIeracc,msl,ie,hcc,d2m,GHIl,GHImerra
2021-08-14 14:00:00,798.5400934915498,14.607964320866348,0.9971584404531308,48.50004872426749,915.2625,800.8954,742.6617,285.23272000000003,1.873438333333333,0.00275,0.0011749999999999,0.001375,0.0281216666666666,0.0429133333333333,22.0,806.98631875,808.2382875000001,101869.27875,-2.01381045e-06,0.8297500625,260.29106375,758.3499999999999,803.0
2021-08-14 15:00:00,891.6756562387629,14.607964320866348,0.8823173938000293,41.502015690372936,1030.5476,910.0606,889.6307,285.36694666666665,1.947405,0.0028,0.0009433333333333,0.0014,0.0290399999999999,0.0436349999999999,8.616666666666667,888.3300624999999,889.2089687499999,101643.40375,-2.3192551375e-06,0.8151588274999999,258.46907125,870.07502,907.5
2021-08-14 16:00:00,929.0722761596548,14.607964320866348,0.850347786537105,39.00338930215016,1067.2589,943.8413,943.8413,285.12524333333334,2.043176666666666,0.0028,0.00083,0.0013466666666666,0.0288316666666666,0.0428449999999999,0.0,892.125,894.87890625,101422.803125,-2.2859603375e-06,0.7616004974999999,255.404025,909.3,935.75
2021-08-14 17:00:00,887.1269327580006,14.607964320866348,0.88669994647402,41.82129554771045,1022.8884,899.7976,899.7976,284.88354000000004,2.138936666666667,0.0028,0.0007183333333333,0.0013,0.0286233333333333,0.0420549999999999,0.0,818.21875,824.81640625,101233.663125,-1.9191648e-06,0.72978210625,252.44499375,870.1500000000001,887.0
2021-08-14 18:00:00,767.5746134483998,14.607964320866348,1.008036218962692,49.04519914233789,900.4563,780.3844,780.3843,284.65636333333333,2.281275,0.0028716666666666,0.0006149999999999,0.0012266666666666,0.0292833333333333,0.0424216666666666,0.0,670.24609375,683.72265625,101094.490625,-1.3920362375e-06,0.74528504375,249.59443,754.50001,765.0
2021-08-14 19:00:00,568.6623516720604,14.607964320866348,1.2853599268728977,59.0739198721537,708.3100000000001,595.1561,595.1561,284.44372,2.47018,0.0029933333333333,0.0006,0.00116,0.0308149999999999,0.0439383333333333,0.0,463.00390625,483.8515625,101004.743125,-8.702336499999999e-07,0.7399253875,246.96117,577.1750000000001,579.0
2021-08-14 20:00:00,297.0190578928443,14.607964320866348,1.9989750372917647,70.71433018520534,459.5501,360.8138,303.0312,284.231075,2.659085,0.0031216666666666,0.0005733333333333,0.0010933333333333,0.0323433333333333,0.0454549999999999,48.66666666666667,239.63671875,251.66796875,101014.165625,-4.119065125e-07,0.73725508125,246.5080225,353.20000500000003,346.125
2021-08-15 12:00:00,393.9014742898238,14.300516543806014,1.9080150321223932,69.75420456324005,489.7787,408.6141,344.2039,287.11442166666666,1.303046666666667,0.0019,0.0008416666666666,0.00185,0.0112183333333332,0.0333766666666665,15.916666666666664,460.87694375,461.2265625,102125.525,-8.23842125e-07,0.0,258.200075,363.725,420.0
2021-08-15 15:00:00,906.2567421790724,14.300516543806014,0.8782109293194228,41.19809563588527,1035.4029,930.0676,930.0675,290.42147166666666,1.4052433333333334,0.0017716666666666,0.0004,0.0014,0.0086799999999999,0.0292866666666666,0.0,901.1230375,901.45115625,101479.265625,-2.0680309375e-06,0.0,252.7937325,883.35,918.5
2021-08-15 16:00:00,940.7946781733187,14.300516543806014,0.8466897256652253,38.69651660154199,1071.9124,962.461,962.461,289.586105,1.5524133333333334,0.0018916666666666,0.000405,0.0013833333333333,0.0090766666666666,0.0305433333333333,0.0,905.27928125,905.61328125,101231.921875,-2.1269079875e-06,0.0,248.86695625,920.95,947.25
2021-08-15 17:00:00,896.6379000359583,14.300516543806014,0.8829912341289013,41.55144371831924,1027.1988,916.6149,916.6149,288.7507366666667,1.6995766666666667,0.00202,0.0005,0.0013,0.0094766666666666,0.0318016666666666,0.0,832.765625,833.12109375,101018.046875,-1.8961436625e-06,0.0,245.1491775,881.65001,898.5
2021-08-15 18:00:00,777.9413879899316,14.300516543806014,1.003694465557755,48.82956805971345,904.308,796.6844,796.6844,288.1527083333333,1.8245716666666665,0.0020416666666666,0.0005,0.0012366666666666,0.0096449999999999,0.0320933333333333,0.0,690.3984375,690.76171875,100890.453125,-1.42501085e-06,0.0,242.6803625,767.05002,777.0
2021-08-15 19:00:00,593.61380798274,14.300516543806014,1.2791541064719008,58.90707248576196,711.6156,611.9996,611.9996,287.79202,1.92739,0.002,0.0005,0.0010833333333333,0.0096,0.0314133333333333,0.0,489.66796875,490.01171875,100810.265625,-8.797506125e-07,0.0,241.8386325,592.175,591.0
2021-08-15 20:00:00,378.0744336569579,14.300516543806014,1.986184554379964,70.58496924433805,462.2618000000001,376.9885,370.7979,287.4313333333333,2.0302100000000003,0.001915,0.0005,0.0009466666666666,0.0095333333333333,0.0307366666666666,2.466666666666667,255.66796875,255.953125,100813.555625,-3.9572478125e-07,0.0,241.492,367.275005,356.25
2021-08-16 12:00:00,395.07011866235166,13.989313624567798,1.889297106494521,69.54437988723596,494.3827,413.0365,400.9673,288.1921033333333,1.38044,0.0021483333333333,0.0012166666666666,0.0011399999999999,0.0111716666666666,0.0271699999999999,3.2,462.97265,463.3027375,102001.743125,-8.0800965e-07,0.0,258.5979125,369.825005,418.75
2021-08-16 13:00:00,625.0647249190938,13.989313624567798,1.2437889391482373,57.91842439701971,738.9141,642.7188,612.3007,288.658335,1.4557833333333332,0.0024816666666666,0.0013999999999999,0.0014949999999999,0.0132266666666666,0.0321549999999999,8.8,670.656225,671.009775,101826.446875,-1.3716053375e-06,0.0,258.51319875,597.35,641.25
2021-08-16 14:00:00,802.6159654800431,13.989313624567798,0.9865186488260989,47.950570246940096,925.1188,818.7342,818.7343000000001,289.1245666666667,1.531125,0.0028249999999999,0.0015849999999999,0.0018499999999999,0.0152716666666666,0.0371399999999999,0.0,822.0820249999999,822.4199375000001,101614.788125,-1.8977153125e-06,0.0,258.16655625,776.1000200000001,811.75
2021-08-16 15:00:00,908.5760517799353,13.989313624567798,0.8741100397054753,40.889863035908974,1040.2978,928.0695,928.0695,288.8858,1.5825,0.003,0.0016366666666666,0.0020366666666666,0.0167199999999999,0.0401333333333333,0.0,903.58985,903.91796875,101379.021875,-2.199958575e-06,0.0,257.155575,888.72501,915.5
2021-08-16 17:00:00,902.588996763754,13.989313624567798,0.8793049605283371,41.279522156524735,1031.5241,918.1538,918.1538,286.99826333333334,1.6373183333333334,0.003125,0.0015,0.0021,0.0184166666666666,0.0421499999999999,0.0,835.5566249999999,835.890625,101014.19375,-1.94984025e-06,0.0,249.04428125,886.05002,895.25
2021-08-16 18:00:00,779.9460625674218,13.989313624567798,0.9993919146431652,48.61332411375797,908.1608,798.5011,798.5011,285.9139433333333,1.7162966666666666,0.0030083333333333,0.0014216666666666,0.0021,0.0179983333333332,0.0418616666666666,0.0,691.92578125,692.28125,100891.2275,-1.4784455125e-06,0.0,245.5362525,771.20001,774.25
2021-08-16 19:00:00,587.9431859043509,13.989313624567798,1.27302691881409,58.74045110259586,714.9148,612.9555,612.9555,284.68907666666667,1.8468416666666665,0.0026849999999999,0.0014,0.0020183333333333,0.0163166666666665,0.0402883333333333,0.0,490.48632625,490.84961125,100843.525,-9.1217228125e-07,0.0,241.62939375,593.37503,590.0
2021-08-16 20:00:00,364.14419273642574,13.989313624567798,1.973625542483236,70.45621573114933,464.9607,377.1445,377.1445,283.46420666666666,1.977388333333333,0.0023699999999999,0.0014,0.0019433333333333,0.0146383333333332,0.0387166666666666,0.0,255.767575,256.468753125,100861.665,-3.9485166375e-07,0.0,241.0720625,367.675005,358.0
2021-08-17 12:00:00,398.16073354908303,13.674443608872464,1.8706438768981568,69.33080896006231,499.0591,423.4628,422.1229,280.31927333333334,0.8733066666666667,0.0012,0.0003,0.0013,0.0077133333333333,0.0321633333333333,0.0,474.18163125,474.5254,102035.765625,-8.115894e-07,0.0,256.13026875,380.300005,428.5
2021-08-17 13:00:00,635.3434016540812,13.674443608872464,1.2354021390767072,57.67403628037865,743.832,658.3547,658.3548,280.330605,0.83663,0.0012,0.0003,0.0013,0.0073399999999999,0.032305,0.0,683.8847499999999,684.2285312500001,101904.328125,-1.3432872875e-06,0.0,256.85579,611.57501,654.5
2021-08-17 14:00:00,814.7321107515282,13.674443608872464,0.981201152575233,47.66966386996579,930.1246,839.0404,839.0403,280.34193833333336,0.7999533333333333,0.0012,0.0003,0.0013,0.0069599999999999,0.0324416666666666,0.0,836.796875,837.14649375,101723.006875,-1.8423015375e-06,0.0,256.7099975,793.12501,827.0
2021-08-17 15:00:00,923.4268248831356,13.674443608872464,0.8700174422822968,40.57740825901946,1045.23,951.3379,951.3378,279.65049166666665,0.7856966666666667,0.001115,0.000245,0.0011766666666666,0.0065899999999999,0.0314283333333333,0.0,919.427725,919.77540625,101535.240625,-2.1411978625e-06,0.0,255.64773625,909.05,932.25
2021-08-17 16:00:00,958.5041352031642,13.674443608872464,0.8394141459013422,38.07189556748363,1081.2962,986.6981,986.698,278.2562566666667,0.7938533333333333,0.0010866666666666,0.0002,0.0009849999999999,0.0062199999999999,0.0292733333333333,0.0,924.9081875,925.2421875,101357.836875,-2.1566811e-06,0.0,250.98665,948.40001,962.25
2021-08-17 17:00:00,912.064005753326,13.674443608872464,0.8756430577103583,41.00564960524216,1035.8597,942.7909,942.7909,276.86202,0.8020116666666667,0.001,0.0002,0.0007949999999999,0.0058499999999999,0.0271183333333332,0.0,852.6953125,853.0625,101216.3775,-1.900392775e-06,0.0,245.70551,908.32501,913.75
2021-08-17 18:00:00,792.1143473570658,13.674443608872464,0.9951303895313088,48.39657835125564,912.0153,822.5077,822.5077,275.73422500000004,0.8247133333333334,0.001,0.0002,0.0007,0.0057,0.0261316666666666,0.0,708.3984375,708.78125,101151.45375,-1.4443066875e-06,0.0,242.69548875,793.87501,790.75
2021-08-17 20:00:00,369.9298813376483,13.674443608872464,1.9612975324469448,70.3281248370865,467.6455,395.384,395.384,274.01151500000003,0.8992,0.0009,0.000225,0.0006483333333333,0.0057,0.0264649999999999,0.0,265.296875,265.609371875,101164.084375,-3.78408006875e-07,0.0,241.62136,381.75,366.375
2021-08-18 12:00:00,407.9467817331895,13.355994618466497,1.8520711712745572,69.11357793536885,503.8065,417.2672,404.8238,276.34131,1.4066783333333333,0.0023199999999999,0.0008,0.0010633333333333,0.0141083333333333,0.0539349999999999,0.7333333333333333,474.4121,474.7773375,102175.39,-1.0044313875e-06,0.0,263.19063000000006,378.800005,417.25
2021-08-18 13:00:00,635.1546206400575,13.355994618466497,1.227024147444376,57.42589524179592,748.8105,651.5549,620.1714,275.87972666666667,1.3056583333333331,0.0021466666666666,0.0007666666666666,0.001135,0.0126499999999999,0.0596549999999999,2.0166666666666666,683.0995937499999,683.468725,102037.6725,-1.5607511e-06,0.0,260.54020625,610.15002,638.5
2021-08-18 14:00:00,808.9464221503056,13.355994618466497,0.975890301810746,47.38477454769592,935.1774,832.5172,832.5171,275.41814,1.20464,0.0019633333333333,0.0007,0.0012066666666666,0.0111933333333333,0.0653799999999999,0.0,835.0234375,835.3710874999999,101835.81,-2.0759762375e-06,0.0,258.4000075,791.0500099999999,808.25
2021-08-18 15:00:00,917.241999280834,13.355994618466497,0.8659357690950891,40.260823016989,1050.1973,945.0622,945.0622,274.7140766666667,1.1358616666666663,0.0019,0.0007,0.0013,0.01054,0.0692833333333333,0.0,916.98243125,917.3105625,101605.44375,-2.341374075e-06,0.0,255.72728125,906.32501,912.5
2021-08-18 16:00:00,952.930600503416,13.355994618466497,0.8358009106048392,37.75434622245475,1086.0222,980.3391,980.3391,273.76752833333336,1.0993266666666668,0.0019,0.0007,0.0013,0.0106699999999999,0.0713549999999999,0.0,922.3886875,922.72265625,101404.085,-2.2742897375e-06,0.0,251.58632375,943.57502,941.75
2021-08-18 18:00:00,787.0118662351672,13.355994618466497,0.9909115911135123,48.1794405595371,915.8679,814.1658,814.1658,272.020435,1.0916316666666668,0.0020916666666666,0.0007083333333333,0.0014,0.0118433333333333,0.0765733333333333,0.0,709.11328125,709.33984375,101065.859375,-1.455016925e-06,0.0,243.8037075,785.8499999999999,773.0
2021-08-18 19:00:00,602.8335131247752,13.355994618466497,1.2610148468614104,58.40822008867893,721.4863,623.7408,623.7407,271.3658966666667,1.1858583333333332,0.0023983333333333,0.0008083333333333,0.0014966666666666,0.0137499999999999,0.0807916666666666,0.0,505.02734375,505.25,100956.40625,-8.966017124999999e-07,0.0,243.3070425,606.32501,589.0
2021-08-18 20:00:00,371.4742898238044,13.355994618466497,1.9491996869246744,70.20074876114802,470.3159,381.8055,381.8054,270.711355,1.2800833333333332,0.0027049999999999,0.0009066666666666,0.001525,0.0156566666666666,0.0850066666666666,0.0,265.91015625,266.16796875,100928.835,-3.922614225e-07,0.0,242.51733875,377.000005,358.125
2021-08-19 12:00:00,419.0219345559151,13.034054821227372,1.833594038081406,68.89277607767467,508.6224,437.4905,436.0024,270.427225,0.3136449999999999,0.0013916666666666,0.0004,0.0011799999999999,0.0062033333333333,0.0396783333333333,0.0,490.54883125,490.90819375,101926.103125,-7.25212875e-07,0.0,251.18073125,393.350005,440.25
2021-08-19 13:00:00,655.4890327220425,13.034054821227372,1.2186612892824855,57.17409895221177,753.8467,673.8915,673.8914,270.63621166666667,0.3860549999999999,0.0012516666666666,0.0004,0.0011,0.0058533333333333,0.0383999999999999,0.0,702.47461875,702.8281,101801.163125,-1.2121745499999998e-06,0.0,253.92256,626.95003,668.25
2021-08-19 14:00:00,833.5490830636461,13.034054821227372,0.9705897415695394,47.096001536785856,940.2765,854.4694999999999,854.4695,270.84519666666665,0.4584649999999999,0.0011166666666666,0.0003,0.0010666666666666,0.0055033333333333,0.0371133333333333,0.0,855.7793125000001,856.1230312499999,101589.15375,-1.7237325625e-06,0.0,254.46476,809.25001,841.25
2021-08-19 15:00:00,934.6278317152104,13.034054821227372,0.8618675661413897,39.94020034733099,1055.1966,965.5229,965.5229,270.72653,0.5293816666666666,0.001085,0.0003,0.001,0.0055833333333332,0.0363466666666666,0.0,937.3046875,937.6484375,101353.35875,-2.1033920125e-06,0.0,254.05747625,923.85001,946.0
2021-08-19 16:00:00,967.0981661272924,13.034054821227372,0.8322067632599821,37.43343812841368,1090.767,998.935,998.935,270.280215,0.5988216666666667,0.0011216666666666,0.0003,0.001,0.0060983333333333,0.0360966666666666,0.0,940.67578125,941.01953125,101136.5475,-2.1771411500000003e-06,0.0,251.96739375,961.075,975.5
2021-08-19 17:00:00,920.1725997842502,13.034054821227372,0.8683996261279585,40.45252750523755,1044.5575,952.5492,952.5492,269.833895,0.66825,0.0012,0.000395,0.001,0.0066133333333332,0.0358449999999999,0.0,865.1875,865.54296875,100950.7025,-1.8863938625e-06,0.0,248.9679,917.975,926.75
2021-08-19 18:00:00,795.7065803667745,13.034054821227372,0.9867371002603804,47.96201914538085,919.717,829.5673,829.5674,269.486195,0.7643933333333333,0.0012,0.0004,0.00094,0.0068483333333333,0.0351566666666666,0.0,717.05078125,717.42578125,100808.134375,-1.3890967e-06,0.0,245.32992875,798.17502,803.5
2021-08-19 19:00:00,604.7123336929162,13.034054821227372,1.2551326944889725,58.24277109345389,724.7567,639.546,639.546,269.2371166666667,0.8872416666666667,0.0012,0.000495,0.0009,0.0068,0.0340266666666666,0.0,510.52734375,510.890625,100691.524375,-8.393544625000001e-07,0.0,242.6798075,614.52501,614.75
2021-08-19 20:00:00,372.5458468176914,13.034054821227372,1.93733082058677,70.07413663417415,472.9705,397.8867,397.8869,268.9880283333333,1.0100933333333333,0.0012,0.00056,0.0008216666666666,0.0068,0.0328999999999999,0.0,269.58203125,269.87890625,100709.05625,-3.626082515e-07,0.0,241.87512625,383.450005,376.625
2021-08-20 12:00:00,418.44300611290896,12.708712404038568,1.8152267481562083,68.6684957477436,513.5041,437.5315,435.9582,267.797975,0.806975,0.0016383333333333,0.0011616666666666,0.0005966666666666,0.0074433333333333,0.0342649999999999,0.0,486.302725,486.642575,101981.703125,-7.137423499999999e-07,0.0,256.8791025,394.4,437.375
2021-08-20 13:00:00,650.3110391945343,12.708712404038568,1.2103196759449653,56.91874790632391,758.9374,671.0539,671.054,267.5891916666667,0.789145,0.0020616666666666,0.0012,0.0007533333333333,0.0091566666666666,0.0456383333333333,0.0,696.1425624999999,696.5019625,101814.3125,-1.1829834e-06,0.0,256.9633725,626.67501,663.5
2021-08-20 14:00:00,828.6192017259979,12.708712404038568,0.9653030033782986,46.80344641623535,945.4175,850.1172,850.1170999999999,267.38041,0.7713116666666666,0.0024816666666666,0.0012,0.0009199999999999,0.0108716666666666,0.0570166666666666,0.0,848.34375,848.6972812500001,101629.04,-1.6943376875e-06,0.0,257.20239375,808.85,834.5
2021-08-20 16:00:00,970.3883495145632,12.708712404038568,0.8286336397188442,37.10927243305039,1095.5282,994.089,994.0891,266.47159666666664,0.82882,0.0029066666666666,0.0012,0.001055,0.0124833333333332,0.0653849999999999,0.0,932.68165,933.140625,101223.5,-2.441200175e-06,0.0,251.588575,965.45001,965.75
2021-08-20 18:00:00,797.3534699748292,12.708712404038568,0.98260838034932,47.74442101453071,923.5618,824.2258999999999,824.2257999999999,265.4129516666667,0.931845,0.0031683333333333,0.0012383333333333,0.0011,0.0134749999999999,0.0677533333333333,0.0,714.09375,714.2734375,101005.1475,-1.5113328e-06,0.0,242.8566525,804.775,792.75
2021-08-20 20:00:00,374.98381877022655,12.708712404038568,1.9256894196211445,69.9483344489916,475.6097,391.4106,391.4106,264.39607333333333,1.0782983333333334,0.0033483333333333,0.0015416666666666,0.0012,0.0143899999999999,0.0664916666666666,0.0,266.47265625,269.4472625,101030.47125,-3.559980650000001e-07,0.0,245.86485,387.825,370.25
2021-08-21 12:00:00,403.7756202804746,12.380055548465378,1.7969827996240253,68.44083238464599,518.4485999999999,427.6728,343.5512,260.47788,2.1036433333333333,0.0023633333333332,0.0007833333333333,0.00081,0.0130266666666666,0.0324033333333333,12.5,474.58984375,475.0175875,101981.774375,-2.6758061625e-06,0.0,271.149685,386.500005,418.5
2021-08-21 13:00:00,636.3700107874865,12.380055548465378,1.2020052023795305,56.65994541682521,764.0806,659.9683,659.9685,261.16271333333333,1.9321033333333333,0.0027633333333333,0.0009966666666666,0.000905,0.0151399999999999,0.0364799999999999,0.0,681.2421875,681.5898500000001,101819.94,-1.9555445875e-06,0.0,268.482385,613.95001,642.0
2021-08-21 14:00:00,810.9151384394103,12.380055548465378,0.9600335039557808,46.50721309169936,950.5977,839.4892,839.4889,261.84755,1.7605633333333333,0.0031633333333333,0.0012066666666666,0.001,0.0172599999999999,0.0405599999999999,0.0,832.87890625,833.2128749999999,101595.821875,-1.8610444375e-06,0.0,264.05063125000004,792.625,814.5
2021-08-21 15:00:00,916.9363538295576,12.380055548465378,0.8537813217191708,39.28722140257211,1065.2800000000002,951.3012,951.3011,262.12389,1.6427649999999998,0.0033299999999999,0.0013,0.001,0.0178933333333333,0.0431899999999999,0.0,916.109375,916.44140625,101326.493125,-2.129672825e-06,0.0,257.53393125,905.57501,921.5
2021-08-21 16:00:00,967.6914778856524,12.380055548465378,0.8250833940632191,36.78195087053079,1100.303,986.3407,986.3407,261.991745,1.5787066666666667,0.0033,0.0013,0.001,0.0170349999999999,0.0443816666666666,0.0,922.859375,923.18359375,101066.78375,-2.1916057625e-06,0.0,247.65038125,942.42501,952.5
2021-08-21 17:00:00,920.7838906868031,12.380055548465378,0.861274544441447,39.89303028737057,1053.2745,942.132,942.132,261.8595933333333,1.5146483333333334,0.0032233333333333,0.0013,0.001,0.0161799999999999,0.04557,0.0,852.578125,852.93359375,100856.065,-1.9655853875e-06,0.0,241.6812,906.525,906.0
2021-08-21 18:00:00,802.3516720604099,12.380055548465378,0.9785267799034122,47.526751452080376,927.3998,821.3761,821.3761,261.61455166666667,1.468665,0.00324,0.0013649999999999,0.001,0.0158,0.0470416666666666,0.0,710.6328125,710.99609375,100700.9,-1.4932011e-06,0.0,241.94522375,797.125,786.25
2021-08-21 19:00:00,611.6918374685365,12.380055548465378,1.2436216377421954,57.913587880827365,731.2609,633.1758,633.1758,261.256615,1.4407583333333336,0.0033,0.0014783333333333,0.001,0.0158,0.0487949999999999,0.0,507.71875,508.0683575,100632.6875,-9.216019025e-07,0.0,241.678965,618.02501,602.0
2021-08-22 12:00:00,433.6713412441568,12.048172409254994,1.7788749255875622,68.20988448442841,523.454,450.5202000000001,450.5201,261.893005,0.4401416666666666,0.0014716666666666,0.0007983333333333,0.0004466666666666,0.0058149999999999,0.0408499999999999,0.0,503.3984375,503.75975625,101716.703125,-7.880152875e-07,0.0,251.889105,409.85,454.875
2021-08-22 13:00:00,669.0974469615246,12.048172409254994,1.1937235451832808,56.39779760666976,769.2726,686.944,686.9439,262.17827666666665,0.4162,0.001695,0.0007,0.0005733333333333,0.0071133333333333,0.0468499999999999,0.0,716.6855375,717.0644374999999,101550.1025,-1.292530175e-06,0.0,252.4817525,645.875,685.0
2021-08-22 15:00:00,953.7396619920892,12.048172409254994,0.8497679383281902,38.95505768109072,1070.3594,979.4333,979.4334,262.3013433333333,0.3941683333333333,0.002,0.0006266666666666,0.0008,0.0091849999999999,0.0563183333333332,0.0,953.40234375,953.724625,101152.149375,-2.0778388875e-06,0.0,249.62023125,942.32501,964.5
2021-08-22 16:00:00,984.7357065803668,12.048172409254994,0.8215577991915306,36.45157572011176,1105.0897,1012.913,1012.9131,261.6916583333333,0.4221999999999999,0.002,0.0007,0.0008783333333333,0.0094149999999999,0.0571483333333333,0.0,956.7480375,957.078125,100932.065,-2.1884043125e-06,0.0,244.7471275,979.95,993.0
2021-08-22 17:00:00,933.4232290542968,12.048172409254994,0.8577602410604261,39.611188779660615,1057.6355,965.8181,965.818,261.0819683333333,0.4502183333333333,0.001955,0.0007,0.0009,0.0096599999999999,0.0579783333333332,0.0,879.7753749999999,880.140625,100771.978125,-2.0356673875e-06,0.0,243.06837375,937.62501,942.75
2021-08-22 18:00:00,810.4009349154979,12.048172409254994,0.974493535326716,47.30911400398712,931.2301,841.4727,841.4725000000001,260.72035166666666,0.4874633333333333,0.0019,0.0007,0.0009233333333333,0.0098416666666666,0.0583383333333333,0.0,729.10546875,729.46875,100666.524375,-1.604843425e-06,0.0,242.34468875,818.0,817.75
2021-08-22 19:00:00,618.8349514563106,12.048172409254994,1.2379944113681982,57.74999800441096,734.4920999999999,649.2553,649.2554,260.606805,0.5339316666666667,0.0019,0.0007183333333333,0.001,0.0099616666666666,0.05823,0.0,520.38671875,520.7421875,100592.571875,-9.786745225e-07,0.0,242.2750475,632.35002,628.25
2021-08-22 20:00:00,389.9065084501978,12.048172409254994,1.9030814282532893,69.69932780938531,480.8391,404.3581,404.3582,260.49325666666664,0.5803966666666667,0.0019,0.0008,0.001,0.0100833333333333,0.0581216666666666,0.0,276.59375,276.91015625,100599.28125,-4.094035825e-07,0.0,241.64677625,395.7,389.0
2021-08-23 12:00:00,425.6454512765192,11.713151095675128,1.7609151043401354,67.9757535753158,528.5169,441.9924,440.3643,264.8009833333333,1.066685,0.0030633333333333,0.0012299999999999,0.0012683333333333,0.0153066666666666,0.0631983333333333,0.0,495.74023125,496.04883125,101449.15,-2.4298205625e-06,0.0,266.7539075,394.475005,457.25
2021-08-23 13:00:00,659.1010427903632,11.713151095675128,1.1854801614014043,56.13241339927824,774.5113,678.2511999999999,678.2511999999999,265.33098333333334,0.9549383333333332,0.0033283333333333,0.0011783333333333,0.0014833333333333,0.0163299999999999,0.0692766666666666,0.0,706.52734375,706.80663125,101263.71875,-2.04090605e-06,0.0,261.343125,626.92502,688.0
2021-08-23 16:00:00,982.2725638259618,11.713151095675128,0.818058547549011,36.11824976494447,1109.8861,1007.3376,1007.3376,266.149025,0.7388683333333332,0.0034666666666666,0.0009316666666666,0.0019,0.0172933333333333,0.0743483333333333,0.0,953.51756875,953.8671875,100529.3725,-2.5006301875e-06,0.0,242.431495,968.82501,996.25
2021-08-23 18:00:00,823.955411722402,11.713151095675128,0.9705097737219618,47.09161035998449,935.0504,837.9666,837.9665,266.1507016666667,0.6960083333333333,0.0032,0.0008583333333333,0.002,0.0167,0.0696683333333333,0.0,733.29296875,733.62890625,100174.584375,-1.6078411e-06,0.0,243.47633,810.37501,821.75
2021-08-23 19:00:00,630.0053937432579,11.713151095675128,1.2324535666454648,57.58716730776526,737.7094,646.0222,646.0223,266.10794,0.7071966666666667,0.0031166666666666,0.0009766666666666,0.002075,0.0167,0.0684183333333333,0.0,524.05859375,524.421875,100118.475625,-1.010950625e-06,0.0,243.51449375,625.475,631.0
2021-08-23 20:00:00,395.5879180151025,11.713151095675128,1.8921103335742069,69.57619910949053,483.4283,401.4356,401.4356,266.06517833333334,0.7183833333333334,0.0031,0.0011083333333333,0.0021416666666666,0.0167,0.0671716666666666,0.0,278.84375,279.140625,100164.79625,-4.8274523375e-07,0.0,242.8892475,389.8,390.25
2021-08-24 12:00:00,443.65695792880257,11.375079655697109,1.7431145718469172,67.73854418937478,533.6349,454.7504,453.1564,269.2349433333333,0.414915,0.0029699999999999,0.0012099999999999,0.0014633333333333,0.0178583333333333,0.0503983333333333,0.0,510.62890625,511.13475625,101096.11875,-1.0539661375e-06,0.0,253.7472675,408.50001,458.625
2021-08-24 13:00:00,675.6436533620999,11.375079655697109,1.1772802880266584,55.86390450659475,779.7929,693.6976,693.6976,269.67665166666666,0.4406416666666666,0.0027449999999999,0.001065,0.0013433333333333,0.0167566666666666,0.0454483333333332,0.0,723.0605375,722.8046625,100998.46,-1.6137201e-06,0.0,249.25307,644.37501,688.5
2021-08-24 14:00:00,851.2046026609132,11.375079655697109,0.9443608657333942,45.59751794060577,966.3487,876.0866,876.0866,270.118365,0.4663649999999999,0.0025216666666666,0.0009383333333333,0.0012233333333333,0.0156566666666666,0.0404966666666666,0.0,875.8671625,875.5370937499999,100815.240625,-2.0234147e-06,0.0,247.63031625,827.4250099999999,863.25
2021-08-24 15:00:00,956.4545127651922,11.375079655697109,0.8418116427988493,38.27987260619307,1080.5778,987.3674,987.3673,270.1817,0.5248099999999999,0.0023499999999999,0.00082,0.001105,0.0145916666666666,0.0377499999999999,0.0,955.88475,956.125,100595.09375,-2.195534725e-06,0.0,246.28548875,941.82502,968.25
2021-08-24 16:00:00,992.1251348435816,11.375079655697109,0.8145872519896824,35.782076251096065,1114.6883,1019.4405,1019.4406,269.8667,0.6159783333333333,0.0022316666666666,0.0007416666666666,0.0010216666666666,0.0135599999999999,0.0372016666666666,0.0,957.43165,958.015625,100368.671875,-2.1169835125e-06,0.0,241.4825675,978.1,995.75
2021-08-24 17:00:00,947.5907946781732,11.375079655697109,0.8508350530193313,39.04391427156892,1066.3515,971.0219,971.022,269.5517233333333,0.7071416666666667,0.0021066666666666,0.0006633333333333,0.0009366666666666,0.0125299999999999,0.0366499999999999,0.0,880.9590000000001,881.265625,100197.335,-1.8120336e-06,0.0,240.70672375,935.8,944.5
2021-08-24 18:00:00,821.2081984897518,11.375079655697109,0.9665765157775168,46.87434023817318,938.8609,845.6359,845.6358,269.101115,0.80153,0.0019983333333333,0.0006,0.0009,0.0117116666666666,0.0368899999999999,0.0,731.24609375,731.453125,100127.5375,-1.3881945e-06,0.0,240.79357625,818.6500100000001,820.0
2021-08-24 19:00:00,624.7177274361741,11.375079655697109,1.2269995440432313,57.42516052728565,740.9105,652.8673,652.8673,268.5148883333333,0.8991450000000001,0.0019,0.0005466666666666,0.0009,0.0111099999999999,0.0379116666666666,0.0,522.0546875,522.2421875,100091.859375,-9.2395932625e-07,0.0,240.715845,630.57502,629.5
