date,sza,argp2,ghi,delta,mak,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage,GHIera,GHIeracc,msl,ie,hcc,d2m,GHIl,GHImerra
2016-12-18 15:00:00,11.365656056227348,1205.0454972950936,1172.6460000000002,-23.35589273788125,0.6741248964613221,1374.82,1152.1023,1007.7804,246.61148,17.5989,0.0028,0.0002,0.0024883333333333,0.0345,0.0263083333333333,26.366666666666667,991.98828125,1144.0741875,101341.82125,-0.000133427735,0.33411026125,279.093335,1126.875025,1138.0
2016-12-18 16:00:00,2.609192367850881,1230.5357135472275,1200.3003333333336,-23.35589273788125,0.6615978920726111,1401.4343,1175.7783,935.578,246.13628,17.862945,0.002865,0.0002,0.0024,0.0345,0.0273999999999999,39.21666666666667,977.9453125,1138.5038875,101392.259375,-0.0001424640374999,0.47209167375,280.33153500000003,1153.45,1105.5
2016-12-18 17:00:00,16.13345824225527,1179.864908215225,1169.7871666666665,-23.35589273788125,0.6879927074572217,1348.3078,1126.4683,853.9312,245.66108,18.127,0.0029166666666666,0.0002,0.0023116666666666,0.0345,0.0284916666666666,56.016666666666666,914.8203125,1061.98825,101375.109375,-0.0001240248124999,0.6660308825,282.10839875,923.050025,917.75
2016-12-18 18:00:00,29.77709890995945,1056.79170819328,1048.043,-23.35589273788125,0.7613898354961127,1219.0591,1007.8738,471.0424,245.200845,18.484871666666667,0.003,0.0001216666666666,0.0022316666666666,0.0348716666666666,0.029,75.6,738.6796875,920.1328125,101366.19625,-9.162989e-05,0.49772263125,283.40660625,678.42502,773.75
2016-12-18 19:00:00,43.33794951109624,870.5518763462863,791.9633333333334,-23.35589273788125,0.9085189378256916,1022.4952,828.9367,421.0139,244.75557833333332,18.936635,0.003,0.0001,0.0021433333333333,0.0356349999999999,0.029,83.66666666666666,533.46875,722.546875,101347.0025,-7.114899925000001e-05,0.4059028675,283.997275,641.87501,525.5
2016-12-18 20:00:00,56.7519477833145,635.5469603882696,523.8188333333333,-23.35589273788125,1.204945005569085,772.0084999999999,603.8906,283.7468,244.31030666666663,19.3884,0.0030783333333333,0.0001,0.002055,0.0363933333333333,0.029,97.25,381.3671875,487.76953125,101444.525,-3.9358565125e-05,0.5352592500000001,282.90195625,540.7750100000001,405.875
2016-12-18 21:00:00,69.93990390075815,371.5066741638292,315.6115,-23.35589273788125,1.9249146095469007,484.6617,352.36400000000003,28.5039,243.9550833333333,18.88468,0.0032149999999999,0.0001,0.0020216666666666,0.0379433333333333,0.0286283333333333,93.26666666666668,175.78125,244.578125,101542.8525,-1.6742939000000002e-05,0.54183579375,281.15717625,214.6750025,243.3125
2016-12-19 10:00:00,78.437845042354,256.74370698416965,101.04566666666666,-23.38507587052472,3.2906616122390284,356.8542,249.6162,23.980600000000003,245.3677033333333,18.03515,0.0027,5.333333333333333e-05,0.001,0.0221999999999999,0.00825,100.0,152.80859375,315.92578125,101895.703125,-3.17495725e-05,0.084697721,279.35424,114.40000125,123.21875
2016-12-19 11:00:00,65.45965676824238,459.1933393652535,205.47516666666667,-23.38507587052472,1.590117452174758,581.4034,442.3522,35.0667,245.471005,18.226368333333333,0.0027,0.0,0.0009083333333333,0.0217599999999999,0.0075083333333333,100.0,256.90625,497.19140625,101904.609375,-4.3680338125e-05,0.14029311875,279.54025125,223.275,306.375
2016-12-19 12:00:00,52.18576194663637,716.341191126209,281.4735,-23.38507587052472,1.0776238815024963,858.8013,687.2239999999999,57.746,245.552725,18.410416666666663,0.0027,0.0,0.00082,0.0210516666666666,0.0069483333333333,100.0,400.24609375,726.65625,101917.774375,-5.819049e-05,0.18548202375,279.93157625,326.000005,506.0
2016-12-19 14:00:00,25.120441198182803,1104.415417983024,1022.454,-23.38507587052472,0.7299124571130616,1269.327,1056.8249999999998,281.289,245.60413166666663,18.636685,0.0026,0.0,0.0008,0.0194049999999999,0.0066866666666666,84.0,506.3359375,1053.74998125,101896.63375,-0.00010159137375,0.33794402375,281.37304125,550.32501,776.75
2016-12-19 15:00:00,11.466480672625265,1204.716407173489,1206.4645,-23.38507587052472,0.6743643474722891,1374.4893,1152.7613,446.0323,245.65771166666667,18.554831666666665,0.0026,0.0,0.0008,0.019,0.0071866666666666,49.73333333333333,506.48046875,1124.410125,101847.80625,-0.00010661376375,0.3838882437499999,281.51337625,606.3000099999999,871.25
2016-12-19 16:00:00,2.5008408520958327,1230.7882128405097,1205.3473333333336,-23.38507587052472,0.661542101438397,1401.7593,1178.3734,461.4313,245.73916166666663,18.27798,0.00255,0.0,0.0008683333333333,0.0189549999999999,0.0083116666666666,64.76666666666667,461.3125,1122.1133,101767.94625,-9.273274875e-05,0.43756866375,281.54856125000003,555.57501,967.75
2016-12-19 17:00:00,16.024991704463172,1180.6997553127787,865.5859999999999,-23.38507587052472,0.6876175995086636,1349.2795,1131.1141,414.9836,245.820615,18.001125,0.0025,0.0,0.0009,0.0188999999999999,0.0094316666666666,82.0,410.42578125,1047.918,101706.196875,-7.138709875e-05,0.43994903125,280.71861125,555.1500100000001,869.5
2016-12-19 18:00:00,29.66826594717455,1058.166213763535,247.59033333333332,-23.38507587052472,0.7605650897130196,1220.6249,1014.2611,380.0391,245.48707666666667,17.914741666666668,0.0025,0.0,0.0009833333333333,0.0191366666666666,0.0110333333333333,100.0,460.9296875,909.953125,101657.34375,-6.938728375e-05,0.4203452975,280.43905625,552.95001,706.25
2016-12-19 21:00:00,69.83048195639245,373.8169393074232,433.12933333333336,-23.38507587052472,1.9149181903367776,487.3168,354.4477,27.6415,243.79409166666665,17.954966666666667,0.0048666666666666,9.333333333333334e-05,0.00184,0.0413666666666666,0.0274983333333333,93.26666666666668,132.703125,243.8046875,101728.734375,-1.2835866375e-05,0.5114860475,278.967005,129.70000375,269.125
2016-12-20 10:00:00,78.528358653305,254.8595632803576,237.884,-23.406512253516336,3.316207193574569,354.4814,233.5526,156.0378,246.5056433333333,12.776016666666669,0.0113166666666666,0.00073,0.0022,0.0876166666666666,0.0373033333333333,85.1,290.171875,322.9453125,101805.4625,-4.192075e-05,0.0,277.4979,162.425,167.4375
2016-12-20 11:00:00,65.55452389779873,457.3103555423595,433.9768333333333,-23.406512253516336,1.595899852586462,579.1463,430.0272,370.4908,246.87720833333333,12.382106666666669,0.0107716666666666,0.0007,0.0020849999999999,0.0821249999999999,0.0351133333333332,41.78333333333333,461.59375,507.22265625,101756.97125,-6.312617875000001e-05,0.0,277.444725,416.100005,414.25
2016-12-20 12:00:00,52.28383876227711,714.6408274255513,687.7173333333333,-23.406512253516336,1.0800055758504965,856.8344,681.0064,621.3659,247.27895333333333,12.119036666666666,0.0101666666666666,0.0007,0.002,0.0765283333333333,0.0333749999999999,4.233333333333333,656.671875,740.3203125,101694.7525,-9.133736475e-05,0.00375366225,278.179315,654.8000099999999,670.0
2016-12-20 13:00:00,38.81590470916703,936.0150032120182,903.1823333333334,-23.406512253516336,0.8481062505099449,1091.9047,896.4161,736.6051,247.587025,12.118106666666668,0.0096766666666666,0.0007,0.0020933333333333,0.0726633333333333,0.0328483333333333,7.116666666666666,800.10546875,934.67578125,101656.009375,-0.00011363392625,0.013751984,278.4717825,873.4750200000001,882.25
2016-12-20 15:00:00,11.568817180769395,1204.3647244051476,1168.878,-23.406512253516336,0.6746096990215884,1374.1329,1156.7493,852.9083,247.64471166666667,12.396758333333334,0.00885,0.0006,0.002215,0.0677966666666666,0.0334399999999999,51.03333333333333,1004.74609375,1144.70705,101608.9,-0.00012964027375,0.3256950374999999,278.2760875,1146.95005,1133.5
2016-12-20 16:00:00,2.39547098494697,1231.0214838803558,1207.2125,-23.406512253516336,0.6614901226373516,1402.0622,1180.5736000000002,828.1859,246.835885,12.956851666666669,0.0086649999999999,0.0006,0.002435,0.0696616666666666,0.0362066666666666,37.15,942.35546875,1143.964875,101571.2725,-0.0001172359887499,0.617790225,279.3259575,1178.575025,1144.0
2016-12-20 17:00:00,15.917115492573206,1181.515326053761,1180.5901666666666,-23.406512253516336,0.6872473788373701,1350.2303,1130.6828,726.702,246.02705,13.516943333333334,0.008485,0.0006,0.002665,0.0715283333333332,0.0389766666666666,8.383333333333333,811.9609375,1069.69140625,101560.928125,-9.819984375e-05,0.92277526875,280.02660125,1121.9,1084.5
2016-12-20 18:00:00,29.56021417533628,1059.518014633244,901.649,-23.406512253516336,0.7597507368048243,1222.1665,1011.3059,595.3836,244.934875,13.985023333333334,0.0084,0.0006,0.0028316666666666,0.0730066666666666,0.0408066666666666,31.05,645.15625,927.54296875,101544.586875,-8.156482225e-05,0.98147201625,280.77465375,1011.125035,946.25
2016-12-20 19:00:00,43.12043977908584,874.1815342483214,921.5595,-23.406512253516336,0.9052848952832404,1026.5962,831.3829000000001,394.5062,243.559375,14.361093333333333,0.0084,0.0006,0.0029433333333333,0.0740916666666666,0.0416983333333332,62.06666666666667,521.63671875,730.1171875,101529.28375,-5.8557751125e-05,0.92638396875,280.924935,770.925,742.0
2016-12-20 20:00:00,56.53434701001052,639.826153625912,441.4721666666667,-23.406512253516336,1.1980199352036984,776.8422,604.4618,147.8959,242.183875,14.737161666666667,0.0084,0.0006,0.003055,0.0751799999999999,0.0425899999999999,96.15,347.34375,495.39453125,101539.97125,-3.3106160375e-05,0.86058043125,280.4731875,521.5749999999999,507.625
2016-12-20 21:00:00,69.72316146320047,376.0800995812177,114.07583333333334,-23.406512253516336,1.905220801443265,489.9177,351.9579,35.4576,241.823875,15.068933333333334,0.0076549999999999,0.0005766666666666,0.0029266666666666,0.0687783333333333,0.0400566666666666,93.26666666666668,154.52734375,250.640625,101543.509375,-1.16091688875e-05,0.8166656375,279.939565,308.15,251.1875
2016-12-21 10:00:00,78.62199938595741,252.9108177421068,262.42466666666667,-23.42018908796415,3.343064961530999,352.0304,247.7544,174.4544,250.05187333333333,13.114323333333331,0.0032433333333333,0.0003,0.0012866666666666,0.0260599999999999,0.0167733333333333,88.53333333333333,289.3125,326.93359375,101399.06875,-4.3015956125e-05,0.0,278.7727325,149.0500025,165.9375
2016-12-21 11:00:00,65.65196700770863,455.3690065430109,439.3718333333333,-23.42018908796415,1.6018877966134366,576.8216,444.4234,429.018,250.598145,12.59386,0.0031466666666666,0.0003,0.0011666666666666,0.0243633333333333,0.0154516666666666,10.816666666666666,469.875,513.05078125,101360.7475,-6.7680492125e-05,0.0,278.108975,397.700005,411.625
2016-12-21 12:00:00,52.38401506376611,712.8929453368073,689.7443333333333,-23.42018908796415,1.0824524257340231,854.814,694.6775,694.6775,250.946215,12.077581666666664,0.003025,0.0003,0.0011,0.0226616666666666,0.0141083333333333,0.0,690.7265625,747.28515625,101310.015,-0.0001024249939999,0.0,277.6173375,653.775,646.25
2016-12-21 14:00:00,25.325995060595872,1102.5953393833136,1088.3801666666668,-23.42018908796415,0.7311463157004442,1267.3307,1073.7233,1073.7233,250.8817633333333,11.400391666666666,0.002785,0.0002,0.001,0.02035,0.0122683333333333,0.0,978.6796875,1080.398425,101311.350625,-0.00014090436,0.142757415625,278.255075,1036.32501,1041.0
2016-12-21 15:00:00,11.67251486045986,1203.990952615608,1190.0135,-23.42018908796415,0.6748606918949464,1373.7516,1172.0452,1172.0451,250.68027333333333,11.3912,0.0027,0.0002,0.001,0.0198083333333333,0.0115466666666666,0.0,992.6640625,1151.101575,101282.14,-0.0001377864949999,0.2618370075,278.61175000000003,1142.6,1146.0
2016-12-21 16:00:00,2.2934093656977934,1231.2355641846368,1229.5961666666667,-23.42018908796415,0.6614419151482721,1402.3439,1197.5056,1197.5057000000002,250.309515,11.711406666666663,0.0027,0.0002,0.00108,0.0198999999999999,0.0110333333333332,0.0,943.74609375,1147.898425,101257.70375,-0.0001178460675,0.50199509125,278.58918,1173.675075,1174.5
2016-12-21 17:00:00,15.809901107751406,1182.311181901188,1194.9073333333336,-23.42018908796415,0.6868822342924099,1351.1576,1149.2049,1149.205,249.93876,12.031616666666668,0.0027,0.0002,0.0011,0.0199883333333333,0.0105199999999999,0.0,788.80859375,1071.77346875,101274.553125,-9.684655375e-05,0.729373925,278.87103749999994,1129.6250249999998,1128.0
2016-12-21 18:00:00,29.4530226665865,1060.8462208388426,1083.7803333333334,-23.42018908796415,0.7589472513453913,1223.681,1031.3326,1031.3326,249.59643666666665,12.256321666666665,0.0027,0.0002,0.0011799999999999,0.0201833333333333,0.0100633333333333,0.0,646.16796875,928.86328125,101292.680625,-8.12861325e-05,0.7905731,278.88406,1017.550025,1011.25
2016-12-21 19:00:00,43.01348039565456,875.9513337091932,917.776,-23.42018908796415,0.9037077625643664,1028.5966,852.6052999999999,837.5432000000001,249.2825433333333,12.385528333333331,0.0027,0.0002,0.0012133333333333,0.0205133333333333,0.0096633333333333,1.0666666666666669,553.64453125,732.25,101260.446875,-6.799415225e-05,0.63494109375,279.038275,841.17502,835.5
2016-12-21 20:00:00,56.42800664356664,641.9073255824196,687.5556666666666,-23.42018908796415,1.194670801924397,779.194,626.6305,375.7137,248.96865333333332,12.514733333333334,0.0027,0.0002,0.0013,0.0208383333333333,0.0092633333333333,32.416666666666664,415.0625,500.26171875,101262.3125,-3.87521375e-05,0.48984526875,278.8499825,620.35001,615.0
2016-12-21 21:00:00,69.6180258185516,378.29435526226194,419.657,-23.42018908796415,1.895822010288245,492.4615,372.213,83.1808,249.156605,12.332461666666669,0.0027766666666666,0.0002,0.0013383333333333,0.0212666666666666,0.0091783333333333,49.95,204.5234375,256.6796875,101364.569375,-1.5147248375e-05,0.35960768875,279.2605625,369.8,363.125
2016-12-22 10:00:00,78.71869025485252,250.89920661767692,261.37800000000004,-23.426097347496988,3.3712674398757025,349.50440000000003,250.2412,229.4422,252.81158,9.956893333333332,0.0031,0.0001,0.0013,0.0248566666666666,0.00793,10.266666666666666,288.07421875,335.6484375,101614.34375,-5.0300093375e-05,0.0,270.05523125,172.20000125,180.875
2016-12-22 11:00:00,65.75190251375946,453.3709560426779,461.1465,-23.426097347496988,1.6080805971618306,574.4327,447.1439,447.1437,252.8122,9.980685,0.0031,0.0001,0.0012483333333333,0.0247116666666666,0.00789,0.0,491.8984375,526.08984375,101554.6025,-7.746985775e-05,0.0,269.06425625,433.925,436.25
2016-12-22 12:00:00,52.48620153708677,711.0990531617238,715.5801666666666,-23.426097347496988,1.0849632466047254,852.7420999999999,697.1741999999999,697.1741999999999,252.715835,10.107478333333331,0.0031833333333333,0.0001,0.0012,0.0245066666666666,0.0076766666666666,0.0,750.72265625,764.94140625,101478.134375,-0.00011481499125,0.0,270.237735,692.25001,686.5
2016-12-22 13:00:00,39.02178882711743,933.1889020000808,934.119,-23.426097347496988,0.850568897919416,1088.7184,911.9937,911.9937,252.52227833333333,10.329315,0.0032,0.0001,0.0012,0.0242966666666666,0.0073533333333333,0.0,949.2734375,961.515625,101412.890625,-0.000143540765,0.0,272.725375,911.075,902.75
2016-12-22 15:00:00,11.777439138894312,1203.5955453968631,1196.4321666666665,-23.426097347496988,0.6751170943208662,1373.3455,1171.6445,1171.6446,251.91222666666664,11.085541666666668,0.0033449999999999,0.0001,0.0012533333333333,0.0247249999999999,0.0071016666666666,0.0,1166.785175,1167.0313,101296.290625,-0.0001648424075,0.2657852125,276.03330125,1174.0,1161.0
2016-12-22 16:00:00,2.1950921272397665,1231.430438953018,1225.8435,-23.426097347496988,0.6613974663467322,1402.603,1195.6491,1010.8056,251.27278666666663,11.932426666666666,0.0034666666666666,0.0001,0.00136,0.0262033333333333,0.0075733333333333,3.0166666666666666,1118.4805,1161.921925,101236.40625,-0.00015342602,0.39578628125,276.21587125,1201.20005,1184.0
2016-12-22 17:00:00,15.70343023420766,1183.086835075473,1179.234,-23.426097347496988,0.6865223821725592,1352.0632,1145.9357,911.1197,250.63334666666665,12.77931,0.0035983333333333,0.0001,0.0014666666666666,0.0276949999999999,0.0080433333333333,1.9833333333333327,992.67578125,1085.3555,101201.711875,-0.00014109388125,0.35555267375,278.227475,1143.600025,1133.0
