date,ghi,delta,mak,sza,TOA,GHIcc,GHI,tco3,tcwv,AOD BC,AOD DU,AOD SS,AOD OR,AOD SU,Cloud coverage
2017-09-10 18:15:00,141.866,5.246102919693301,1.2892640259749,42.357786379208704,1017.894,727.56,326.64,274.3278,19.0692,0.0386,0.001,0.0022,0.3091,0.0216,100
2017-09-10 18:30:00,148.38333333333333,5.246102919693301,1.3497258698367325,45.10361509189914,975.3,688.512,281.094,274.3574,19.5525,0.0394,0.001,0.0022,0.309,0.0212,100
2017-09-10 18:45:00,123.95266666666666,5.246102919693301,1.4228567412726068,47.9697629489035,928.3320000000001,645.876,236.63400000000001,274.3871,20.0358,0.0402,0.001,0.0022,0.309,0.0208,100
2017-09-10 19:00:00,79.16266666666667,5.246102919693301,1.5115783459664547,50.9354990579202,877.206,600.1139999999999,159.924,274.4168,20.5192,0.041,0.0011,0.0022,0.3089,0.0203,100
2017-09-10 19:15:00,64.66133333333333,5.246102919693301,1.6199212606502718,53.98395441900105,822.126,551.298,100.326,274.4465,21.0025,0.0419,0.0011,0.0022,0.3088,0.0199,100
2017-09-10 19:30:00,60.784,5.246102919693301,1.7535789446308911,57.101388018318566,763.344,499.77599999999995,45.474000000000004,274.4761,21.4859,0.0427,0.0011,0.0022,0.3088,0.0195,100
2017-09-10 19:45:00,65.39399999999999,5.246102919693301,1.9208356977006513,60.276565559555145,701.1,445.968,30.497999999999998,274.5058,21.9692,0.0435,0.0012,0.0022,0.3087,0.019,100
2017-09-10 20:00:00,54.51199999999999,5.246102919693301,2.134199183113149,63.50025082696079,635.664,390.36,27.131999999999998,274.5355,22.4526,0.0443,0.0012,0.0022,0.3086,0.0186,100
2017-09-10 20:15:00,35.59866666666667,5.246102919693301,2.41345080143065,66.76479678704398,567.318,333.54,23.933999999999997,274.5651,22.9359,0.0452,0.0012,0.0022,0.3085,0.0182,100
2017-09-10 20:30:00,28.37066666666667,5.246102919693301,2.7917923317230593,70.06381977856705,496.35600000000005,276.24,20.55,274.5948,23.4192,0.046,0.0013,0.0022,0.3085,0.0178,100
2017-09-10 20:45:00,29.47733333333333,5.246102919693301,3.3295004809028503,73.39194057764226,423.07800000000003,219.42000000000002,17.172,274.6245,23.9026,0.0468,0.0013,0.0022,0.3084,0.0173,81
2017-09-10 21:00:00,21.200666666666667,5.246102919693301,4.148521154284596,76.7445781772888,347.802,164.442,13.788,274.6403,24.3667,0.0476,0.0013,0.0022,0.3079,0.0169,100
2017-09-11 11:00:00,28.232666666666667,4.868093435556078,5.467027339588354,79.98719146483066,203.292,106.134,11.886,270.7189,16.132,0.0127,0.001,0.0042,0.0629,0.0158,100
2017-09-11 11:15:00,46.86866666666666,4.868093435556078,4.107633874923089,76.60988807673458,281.586,164.772,16.698,270.8192,16.071,0.0126,0.001,0.0042,0.0623,0.0158,100
2017-09-11 11:30:00,66.18,4.868093435556078,3.3026094073568126,73.25248987000052,358.5,225.894,20.454,270.9194,16.01,0.0124,0.0011,0.0042,0.0617,0.0158,100
2017-09-11 11:45:00,85.616,4.868093435556078,2.7724960688681346,69.91889533264963,433.71000000000004,287.808,24.192,271.0196,15.949,0.0123,0.0011,0.0042,0.0611,0.0158,100
2017-09-11 12:00:00,106.864,4.868093435556078,2.398737027599547,66.6136256266751,506.88,349.458,27.546,271.1184,15.8903,0.0122,0.0011,0.0042,0.0605,0.0158,100
2017-09-11 12:15:00,141.416,4.868093435556078,2.122462151617753,63.341989270213645,577.704,410.094,54.954,271.1738,15.8958,0.0121,0.0011,0.0042,0.0597,0.0158,100
2017-09-11 12:30:00,196.298,4.868093435556078,1.9111394170222222,60.110288046627616,645.882,469.14599999999996,86.688,271.2292,15.9013,0.0119,0.0011,0.0042,0.0588,0.0157,100
2017-09-11 12:45:00,226.414,4.868093435556078,1.7453396402551011,56.926076209088784,711.12,526.14,135.894,271.2845,15.9069,0.0118,0.0011,0.0042,0.058,0.0157,100
2017-09-11 13:00:00,224.7153333333333,4.868093435556078,1.6127548676630088,53.7984876980178,773.136,580.686,177.58200000000002,271.3399,15.9124,0.0116,0.0012,0.0042,0.0571,0.0157,100
2017-09-11 13:15:00,203.53866666666667,4.868093435556078,1.5052209100530811,50.73864849512156,831.666,632.4480000000001,215.916,271.3953,15.918,0.0115,0.0012,0.0042,0.0563,0.0157,100
2017-09-11 13:30:00,190.16666666666663,4.868093435556078,1.417120032568438,47.76019221205886,886.4639999999999,681.12,221.868,271.4507,15.9235,0.0114,0.0012,0.0042,0.0554,0.0157,100
2017-09-11 13:45:00,237.8753333333333,4.868093435556078,1.3444712554585756,44.87989401816774,937.284,726.438,234.096,271.5061,15.929,0.0112,0.0012,0.0042,0.0546,0.0157,100
2017-09-11 14:00:00,292.77666666666664,4.868093435556078,1.2843863744369437,42.118426085781266,983.9159999999999,768.168,273.672,271.5615,15.9346,0.0111,0.0012,0.0042,0.0537,0.0157,100
2017-09-11 14:15:00,326.334,4.868093435556078,1.234731300983523,39.50120796892355,1026.156,806.076,332.46000000000004,271.6169,15.9401,0.0109,0.0012,0.0042,0.0529,0.0157,100
2017-09-11 14:30:00,331.3786666666667,4.868093435556078,1.1939080657498025,37.05926359164453,1063.83,839.9820000000001,385.17,271.6723,15.9456,0.0108,0.0012,0.0042,0.052,0.0156,100
2017-09-11 14:45:00,352.786,4.868093435556078,1.1607105997155946,34.82988489609977,1096.77,869.706,418.77599999999995,271.7277,15.9512,0.0107,0.0013,0.0042,0.0512,0.0156,100
2017-09-11 15:00:00,385.19,4.868093435556078,1.1342272503218676,32.85672979758243,1124.838,895.11,451.158,271.7814,15.9537,0.0105,0.0013,0.0042,0.0503,0.0156,100
2017-09-11 15:15:00,414.4566666666667,4.868093435556078,1.1137738951989558,31.188776329410896,1147.9140000000002,916.308,501.15,271.7839,15.8677,0.0103,0.0013,0.0042,0.0494,0.0156,100
2017-09-11 15:30:00,440.322,4.868093435556078,1.0988477561397019,29.877437982046708,1165.896,932.9580000000001,525.624,271.7865,15.7817,0.0102,0.0012,0.0042,0.0486,0.0156,100
2017-09-11 15:45:00,474.15066666666667,4.868093435556078,1.0890957238284669,28.971374243778076,1178.712,944.976,552.336,271.7891,15.6957,0.01,0.0012,0.0042,0.0477,0.0156,100
2017-09-11 16:00:00,471.656,4.868093435556078,1.0842932935388347,28.509381924742474,1186.302,952.308,576.7379999999999,271.7917,15.6097,0.0098,0.0012,0.0042,0.0468,0.0156,88
2017-09-11 16:15:00,458.4146666666667,4.868093435556078,1.084331690787707,28.513119230310608,1188.636,954.912,580.326,271.7942,15.5237,0.0096,0.0012,0.0042,0.0459,0.0156,90
2017-09-11 16:30:00,447.4346666666667,4.868093435556078,1.08921178062162,28.982405485009636,1185.708,952.776,584.4,271.7968,15.4377,0.0094,0.0012,0.0042,0.045,0.0156,80
2017-09-11 16:45:00,463.2073333333333,4.868093435556078,1.0990441156727377,29.89526225934251,1177.518,945.912,572.418,271.7994,15.3517,0.0092,0.0012,0.0041,0.0441,0.0156,85
2017-09-11 17:00:00,452.67266666666666,4.868093435556078,1.114055128019733,31.21267576609166,1164.114,934.362,567.234,271.8019,15.2657,0.0091,0.0012,0.0041,0.0433,0.0156,85
2017-09-11 17:15:00,442.09866666666665,4.868093435556078,1.1346001206457423,32.88589053700151,1145.5500000000002,918.174,546.804,271.8045,15.1797,0.0089,0.0012,0.0041,0.0424,0.0156,84
2017-09-11 17:30:00,439.158,4.868093435556078,1.161184478547182,34.86349745003694,1121.904,897.438,521.946,271.8071,15.0937,0.0087,0.0011,0.0041,0.0415,0.0156,88
2017-09-11 17:45:00,384.7573333333333,4.868093435556078,1.194495539719804,37.09658633317885,1093.278,872.244,486.642,271.8097,15.0077,0.0085,0.0011,0.0041,0.0406,0.0155,100
2017-09-11 18:00:00,303.3326666666666,4.868093435556078,1.235449054732772,39.541596378228036,1059.792,842.754,450.03,271.8028,14.925,0.0083,0.0011,0.0041,0.0398,0.0156,100
2017-09-11 18:15:00,227.4353333333333,4.868093435556078,1.2852564701959106,42.16133836403873,1021.5959999999999,808.482,381.342,271.5233,14.9363,0.0083,0.0012,0.0041,0.0399,0.0159,100
2017-09-11 18:30:00,212.6893333333333,4.868093435556078,1.3455230090460328,44.92488369414248,978.846,770.22,324.51599999999996,271.2438,14.9476,0.0083,0.0013,0.0041,0.0401,0.0162,100
2017-09-11 18:45:00,230.86533333333333,4.868093435556078,1.4183928144404374,47.806895286512145,931.734,728.16,259.89,270.9643,14.959,0.0083,0.0013,0.0041,0.0402,0.0165,100
2017-09-11 19:00:00,225.56666666666663,4.868093435556078,1.5067684302838655,50.78676949935109,880.452,682.524,192.15,270.6848,14.9703,0.0083,0.0014,0.004,0.0404,0.0168,100
2017-09-11 19:15:00,211.302,4.868093435556078,1.614651931006823,53.84778679170293,825.228,633.558,101.81400000000001,270.4053,14.9816,0.0083,0.0015,0.004,0.0405,0.0171,100
2017-09-11 19:30:00,182.056,4.868093435556078,1.747693189092426,56.976358116748465,766.3019999999999,581.5319999999999,46.980000000000004,270.1258,14.993,0.0083,0.0015,0.004,0.0407,0.0175,100
2017-09-11 19:45:00,145.46733333333336,4.868093435556078,1.914107391250139,60.16139295226683,703.914,526.734,35.550000000000004,269.8463,15.0043,0.0083,0.0016,0.004,0.0408,0.0178,100
2017-09-11 20:00:00,129.90866666666668,4.868093435556078,2.126287455562848,63.39378549021162,638.3399999999999,469.5,32.568,269.5668,15.0156,0.0083,0.0017,0.004,0.0409,0.0181,100
2017-09-11 20:15:00,110.08533333333334,4.868093435556078,2.4038128463390835,66.66600378080064,569.856,410.208,29.364,269.2873,15.0269,0.0083,0.0017,0.004,0.0411,0.0184,72
2017-09-11 20:30:00,80.134,4.868093435556078,2.779502300658146,69.97176372673525,498.76199999999994,349.32599999999996,25.926,269.0078,15.0383,0.0083,0.0018,0.004,0.0412,0.0187,100
2017-09-11 20:45:00,54.70399999999999,4.868093435556078,3.31283013242056,73.3057708353839,425.358,287.424,22.41,268.7283,15.0496,0.0083,0.0019,0.004,0.0414,0.0191,100
2017-09-11 21:00:00,39.11866666666666,4.868093435556078,4.123813512041851,76.66351505382818,349.962,225.204,18.81,268.4581,15.0576,0.0083,0.0019,0.004,0.0416,0.0194,100
2017-09-12 11:00:00,44.236666666666665,4.488693923545192,5.338597511598081,79.74301596240619,208.95,112.44600000000001,12.462,267.3919,15.2295,0.0112,0.0013,0.0038,0.0551,0.016,100
2017-09-12 11:15:00,63.288,4.488693923545192,4.0346027281195385,76.36232037667757,287.298,171.78,17.31,267.2971,15.2048,0.0112,0.0013,0.0038,0.0551,0.0159,100
2017-09-12 11:30:00,87.92,4.488693923545192,3.255240569498763,73.00098395095824,364.254,233.268,21.06,267.2023,15.18,0.0112,0.0012,0.0038,0.0551,0.0158,100
2017-09-12 11:45:00,118.634,4.488693923545192,2.739093818726849,69.66287352158054,439.488,295.374,24.75,267.1074,15.1553,0.0112,0.0012,0.0037,0.0551,0.0157,100
2017-09-12 12:00:00,155.0413333333333,4.488693923545192,2.373775345322775,66.35247294259165,512.688,357.102,56.466,267.0116,15.1374,0.0112,0.0012,0.0037,0.0551,0.0156,100
2017-09-12 12:15:00,186.938,4.488693923545192,2.1029910615109664,63.075048329241866,583.524,417.29400000000004,106.536,266.886,15.3194,0.0112,0.0012,0.0037,0.0558,0.0156,100
2017-09-12 12:30:00,213.60066666666668,4.488693923545192,1.8954400141360281,59.83685511299645,651.7080000000001,475.79999999999995,152.79,266.7605,15.5015,0.0113,0.0012,0.0037,0.0564,0.0156,100
2017-09-12 12:45:00,243.88066666666663,4.488693923545192,1.732341915254196,56.64539939204933,716.9399999999999,532.1700000000001,196.476,266.6349,15.6835,0.0113,0.0012,0.0037,0.057,0.0156,100
2017-09-12 13:00:00,274.3553333333333,4.488693923545192,1.6017573279576491,53.509768940508586,778.938,586.032,236.916,266.5093,15.8656,0.0114,0.0012,0.0037,0.0577,0.0156,100
2017-09-12 13:15:00,310.1853333333333,4.488693923545192,1.4957440072403065,50.441051986975815,837.444,637.05,287.98199999999997,266.3837,16.0476,0.0114,0.0011,0.0037,0.0583,0.0156,100
2017-09-12 13:30:00,371.698,4.488693923545192,1.4088243793809336,47.45286332648697,892.1999999999999,684.942,341.838,266.2581,16.2297,0.0115,0.0011,0.0037,0.059,0.0156,100
2017-09-12 13:45:00,432.15066666666667,4.488693923545192,1.3371095017025616,44.56199494556133,942.9780000000001,729.438,400.40999999999997,266.1326,16.4118,0.0115,0.0011,0.0037,0.0596,0.0156,100
2017-09-12 14:00:00,562.4993333333333,4.488693923545192,1.2777736060169325,41.78919703396658,989.5559999999999,770.31,488.778,266.007,16.5938,0.0116,0.0011,0.0037,0.0603,0.0156,100
2017-09-12 14:15:00,650.1233333333333,4.488693923545192,1.2287261338893136,39.16006572039004,1031.7359999999999,807.33,577.854,265.8814,16.7759,0.0117,0.0011,0.0037,0.0609,0.0156,29
2017-09-12 14:30:00,683.9053333333334,4.488693923545192,1.188400170901657,36.70595096472751,1069.338,840.324,633.8820000000001,265.7558,16.9579,0.0117,0.0011,0.0037,0.0616,0.0156,12
2017-09-12 14:45:00,787.8473333333333,4.488693923545192,1.1556122307840766,34.464681878822795,1102.194,869.118,675.768,265.6303,17.14,0.0118,0.0011,0.0037,0.0622,0.0156,3
2017-09-12 15:00:00,699.4753333333333,4.488693923545192,1.1294673379673261,32.480723527220015,1130.178,893.568,711.456,265.5027,17.3221,0.0118,0.001,0.0037,0.0629,0.0157,20
2017-09-12 15:15:00,724.6933333333333,4.488693923545192,1.109293828323967,30.804154582500924,1153.1580000000001,913.512,774.87,265.3186,17.506,0.0119,0.001,0.0038,0.0636,0.0158,21
2017-09-12 15:30:00,773.516,4.488693923545192,1.0945982949065702,29.48771706153495,1171.038,928.896,811.278,265.1346,17.6899,0.012,0.0011,0.0038,0.0643,0.016,34
2017-09-12 15:45:00,871.6906666666667,4.488693923545192,1.0850346834186424,28.581417583220084,1183.74,939.642,871.38,264.9505,17.8738,0.0121,0.0011,0.0038,0.0649,0.0161,20
2017-09-12 16:00:00,900.3886666666666,4.488693923545192,1.0803837567813295,28.125067095931946,1191.216,945.702,933.7320000000001,264.7664,18.0578,0.0122,0.0011,0.0038,0.0656,0.0163,28
2017-09-12 16:15:00,809.4973333333332,4.488693923545192,1.080540582024265,28.140629848545707,1193.424,947.0400000000001,927.162,264.5823,18.2417,0.0123,0.0011,0.0038,0.0663,0.0165,39
2017-09-12 16:30:00,873.842,4.488693923545192,1.0855086795119975,28.627334034275076,1190.364,943.662,920.316,264.3982,18.4256,0.0123,0.0011,0.0038,0.067,0.0166,10
2017-09-12 16:45:00,884.7633333333334,4.488693923545192,1.0954002177672542,29.56185175361596,1182.048,935.58,930.702,264.2141,18.6095,0.0124,0.0011,0.0038,0.0677,0.0168,0
2017-09-12 17:00:00,842.298,4.488693923545192,1.1104422742262012,30.903458225323103,1168.506,922.8299999999999,922.8299999999999,264.03,18.7934,0.0125,0.0011,0.0038,0.0684,0.0169,0
2017-09-12 17:15:00,821.5120000000001,4.488693923545192,1.1309898227901893,32.601755617305955,1149.8039999999999,905.484,905.484,263.8459,18.9774,0.0126,0.0011,0.0038,0.069,0.0171,0
2017-09-12 17:30:00,772.638,4.488693923545192,1.1575468635460806,34.60403849014477,1126.014,883.626,883.626,263.6619,19.1613,0.0127,0.0011,0.0038,0.0697,0.0173,0
2017-09-12 17:45:00,769.9393333333334,4.488693923545192,1.1907981188508412,36.8605301707314,1097.2379999999998,857.364,857.364,263.4778,19.3452,0.0128,0.0011,0.0039,0.0704,0.0174,0
2017-09-12 18:00:00,735.0746666666666,4.488693923545192,1.231655192828576,39.32718537212132,1063.608,826.836,783.75,263.2943,19.5281,0.0129,0.0011,0.0039,0.0711,0.0176,3
2017-09-12 18:15:00,693.356,4.488693923545192,1.2813233737102603,41.96661279094464,1025.2620000000002,792.036,728.7959999999999,263.1293,19.6802,0.013,0.0011,0.004,0.0726,0.018,31
2017-09-12 18:30:00,646.6633333333334,4.488693923545192,1.3413989555795927,44.747864832707435,982.368,753.3059999999999,676.1220000000001,262.9644,19.8323,0.0132,0.0012,0.0041,0.0741,0.0183,29
2017-09-12 18:45:00,600.0133333333334,4.488693923545192,1.4140131784322583,47.64569087238324,935.106,710.8380000000001,579.5880000000001,262.7994,19.9845,0.0133,0.0012,0.0042,0.0756,0.0187,16
2017-09-12 19:00:00,551.5853333333333,4.488693923545192,1.5020497592881192,50.63962608425065,883.68,664.9200000000001,469.494,262.6344,20.1366,0.0135,0.0012,0.0043,0.0771,0.0191,25
2017-09-12 19:15:00,465.9186666666666,4.488693923545192,1.6094827697756184,53.71310896220512,828.3059999999999,615.7439999999999,363.92400000000004,262.4695,20.2887,0.0136,0.0013,0.0044,0.0786,0.0195,63
2017-09-12 19:30:00,325.92600000000004,4.488693923545192,1.741919266747223,56.8527085757376,769.2299999999999,563.586,178.87199999999999,262.3045,20.4408,0.0138,0.0013,0.0045,0.0801,0.0199,89
2017-09-12 19:45:00,283.6213333333333,4.488693923545192,1.9075065682654548,60.04748246777258,706.704,508.75800000000004,54.294000000000004,262.1395,20.593,0.0139,0.0014,0.0046,0.0816,0.0202,100
2017-09-12 20:00:00,105.09733333333334,4.488693923545192,2.1185249704694913,63.288458152242,640.992,451.63800000000003,31.266000000000002,261.9746,20.7451,0.0141,0.0014,0.0047,0.0831,0.0206,100
2017-09-12 20:15:00,72.568,4.488693923545192,2.394355889667583,66.568220676002,572.376,392.646,28.038,261.8096,20.8972,0.0142,0.0015,0.0049,0.0846,0.021,100
2017-09-12 20:30:00,82.95333333333333,4.488693923545192,2.7674428234026163,69.88058669673838,501.15,332.292,24.606,261.6446,21.0494,0.0144,0.0015,0.005,0.0861,0.0214,88
2017-09-12 20:45:00,92.56133333333334,4.488693923545192,3.29647537757481,73.22034712436825,427.62,271.19399999999996,21.066000000000003,261.4797,21.2015,0.0145,0.0015,0.0051,0.0876,0.0218,100
2017-09-12 21:00:00,70.89,4.488693923545192,4.099589491819055,76.58306315486995,352.10400000000004,210.19799999999998,78.096,261.3093,21.3595,0.0147,0.0016,0.0052,0.0891,0.0221,100
2017-09-12 21:15:00,25.376666666666665,4.488693923545192,5.45504456855283,79.96490339204917,274.926,150.72,25.686,260.9833,21.6887,0.0145,0.0017,0.0052,0.0896,0.0223,100
2017-09-13 11:00:00,13.958666666666666,4.107991960456648,5.215781505253498,79.49807666585322,214.626,107.886,12.251999999999999,258.64,24.3373,0.0115,0.0011,0.0032,0.0895,0.0158,100
2017-09-13 11:15:00,26.24333333333333,4.107991960456648,3.964005596138554,76.11407206021447,293.022,164.832,17.093999999999998,258.7294,24.269,0.0116,0.0011,0.0032,0.0908,0.016,100
2017-09-13 11:30:00,32.94466666666667,4.107991960456648,3.209163791144107,72.74887606548153,370.014,224.274,20.352,258.8188,24.2006,0.0117,0.0011,0.0033,0.0921,0.0162,100
2017-09-13 11:45:00,75.17266666666666,4.107991960456648,2.7064737923576696,69.40632311835785,445.27799999999996,284.53200000000004,24.402,258.9082,24.1322,0.0117,0.0011,0.0033,0.0934,0.0164,100
2017-09-13 12:00:00,95.942,4.107991960456648,2.3493334357176283,66.0908587410877,518.496,344.568,43.937999999999995,259.0002,24.0644,0.0118,0.0011,0.0034,0.0947,0.0166,100
2017-09-13 12:15:00,114.378,4.107991960456648,2.0838903091744956,62.8077052726642,589.344,403.548,69.864,259.1685,24.0136,0.0119,0.0011,0.0034,0.0965,0.0169,100
2017-09-13 12:30:00,150.99866666666668,4.107991960456648,1.8800192175283523,59.563069980597334,657.528,461.03400000000005,108.33600000000001,259.3368,23.9627,0.012,0.0011,0.0034,0.0982,0.0172,100
2017-09-13 12:45:00,197.47,4.107991960456648,1.7195631152568869,56.36440845454571,722.748,516.558,144.108,259.5051,23.9119,0.012,0.0011,0.0034,0.1,0.0175,100
2017-09-13 13:00:00,221.042,4.107991960456648,1.5909380532741757,53.22075929976409,784.728,569.724,185.046,259.6734,23.861,0.0121,0.0011,0.0035,0.1018,0.0178,100
2017-09-13 13:15:00,284.8353333333333,4.107991960456648,1.4864166218225945,50.143169251573134,843.204,620.172,225.894,259.8417,23.8102,0.0122,0.0011,0.0035,0.1035,0.0181,100
2017-09-13 13:30:00,335.26800000000003,4.107991960456648,1.4006572976194414,47.14522979230979,897.9240000000001,667.596,266.748,260.0099,23.7593,0.0122,0.0011,0.0035,0.1053,0.0184,100
2017-09-13 13:45:00,326.85,4.107991960456648,1.329860681297413,44.24374462784517,948.654,711.714,288.42,260.1782,23.7085,0.0123,0.0011,0.0035,0.107,0.0187,100
2017-09-13 14:00:00,354.6666666666667,4.107991960456648,1.2712618658891888,41.45953677725703,995.1720000000001,752.28,315.12600000000003,260.3465,23.6576,0.0124,0.0011,0.0036,0.1088,0.019,100
2017-09-13 14:15:00,384.596,4.107991960456648,1.2228127941145606,38.818374835570204,1037.286,789.0840000000001,375.324,260.5148,23.6068,0.0125,0.0011,0.0036,0.1106,0.0193,100
2017-09-13 14:30:00,421.664,4.107991960456648,1.1829769146375124,36.35193401235823,1074.816,821.928,448.188,260.6831,23.5559,0.0125,0.0011,0.0036,0.1123,0.0196,100
2017-09-13 14:45:00,418.992,4.107991960456648,1.1505928473792424,34.09858681841858,1107.594,850.638,474.15,260.8514,23.5051,0.0126,0.0011,0.0036,0.1141,0.0199,100
2017-09-13 15:00:00,404.0213333333333,4.107991960456648,1.1247819589569754,32.103623712944355,1135.482,875.0459999999999,502.878,261.0129,23.4633,0.0127,0.0011,0.0037,0.1159,0.0202,100
2017-09-13 15:15:00,468.76933333333335,4.107991960456648,1.1048848046955546,30.418258924195285,1158.366,894.4440000000001,521.154,260.9776,23.6845,0.0128,0.0012,0.0037,0.1182,0.0205,100
2017-09-13 15:30:00,537.6886666666667,4.107991960456648,1.0904171769501954,29.096614687762845,1176.138,909.312,559.398,260.9424,23.9056,0.0129,0.0012,0.0037,0.1205,0.0209,88
2017-09-13 15:45:00,562.7506666666667,4.107991960456648,1.081039952327419,28.190102911131987,1188.732,919.578,590.406,260.9072,24.1268,0.0131,0.0012,0.0038,0.1228,0.0213,88
2017-09-13 16:00:00,523.8453333333333,4.107991960456648,1.0765390725933457,27.73959060649928,1196.088,925.182,582.384,260.8719,24.348,0.0132,0.0013,0.0038,0.1251,0.0217,100
2017-09-13 16:15:00,519.306,4.107991960456648,1.0768133845112657,27.767348432189113,1198.176,926.094,581.808,260.8367,24.5692,0.0133,0.0013,0.0039,0.1274,0.022,85
2017-09-13 16:30:00,543.2693333333333,4.107991960456648,1.0818690236054045,28.271963713296664,1194.99,922.314,577.524,260.8014,24.7904,0.0135,0.0014,0.0039,0.1297,0.0224,82
2017-09-13 16:45:00,504.90066666666667,4.107991960456648,1.091819752423172,29.22867794981832,1186.542,913.854,552.966,260.7662,25.0115,0.0136,0.0014,0.0039,0.1319,0.0228,77
2017-09-13 17:00:00,521.8153333333333,4.107991960456648,1.1068932884685618,30.594976078241096,1172.8619999999999,900.7620000000001,551.658,260.731,25.2327,0.0137,0.0014,0.004,0.1342,0.0232,75
2017-09-13 17:15:00,897.152,4.107991960456648,1.1274442875309099,32.31876515902231,1154.0159999999998,883.098,543.4200000000001,260.6957,25.4539,0.0139,0.0015,0.004,0.1365,0.0235,73
2017-09-13 17:30:00,622.888,4.107991960456648,1.1539753930942547,34.346022769728386,1130.0880000000002,860.952,539.6519999999999,260.6605,25.6751,0.014,0.0015,0.0041,0.1388,0.0239,67
2017-09-13 17:45:00,415.0693333333333,4.107991960456648,1.187168760202768,36.62610909358191,1101.168,834.432,522.072,260.6253,25.8963,0.0141,0.0016,0.0041,0.1411,0.0243,73
2017-09-13 18:00:00,538.8926666666667,4.107991960456648,1.2279319196584162,39.11451026231733,1067.388,803.688,514.206,260.5834,26.1199,0.0143,0.0016,0.0041,0.1434,0.0247,75
2017-09-13 18:15:00,421.548,4.107991960456648,1.2774641070226043,41.77365247347741,1028.898,768.972,465.546,260.3505,26.4148,0.0142,0.0017,0.0042,0.145,0.0252,68
2017-09-13 18:30:00,566.2793333333334,4.107991960456648,1.3373528382541628,44.57258747130531,985.854,730.3620000000001,420.552,260.1175,26.7097,0.0142,0.0018,0.0042,0.1466,0.0258,79
2017-09-13 18:45:00,525.8566666666667,4.107991960456648,1.4097166659276097,47.48616620836185,938.442,688.068,393.042,259.8846,27.0047,0.0141,0.0018,0.0043,0.1482,0.0264,90
2017-09-13 19:00:00,466.726,4.107991960456648,1.497420793846865,50.49407427109494,886.872,642.306,342.16200000000003,259.6517,27.2996,0.0141,0.0019,0.0043,0.1498,0.027,100
2017-09-13 19:15:00,182.1493333333333,4.107991960456648,1.6044117585420066,53.57991667841143,831.36,593.334,330.09000000000003,259.4187,27.5945,0.0141,0.002,0.0044,0.1514,0.0275,100
2017-09-13 19:30:00,111.066,4.107991960456648,1.73625452295853,56.73042662939116,772.14,541.476,270.06,259.1858,27.8894,0.014,0.0021,0.0044,0.153,0.0281,100
2017-09-13 19:45:00,78.51933333333334,4.107991960456648,1.90102970046545,59.9348138740757,709.47,487.074,201.66000000000003,258.9528,28.1843,0.014,0.0022,0.0045,0.1546,0.0287,100
2017-09-13 20:00:00,79.32333333333332,4.107991960456648,2.1109069502552145,63.18424201957113,643.626,430.524,76.308,258.7199,28.4792,0.0139,0.0022,0.0045,0.1561,0.0292,100
2017-09-13 20:15:00,105.54733333333334,4.107991960456648,2.3850732748301073,66.4714148936772,574.878,372.306,30.348000000000003,258.4869,28.7741,0.0139,0.0023,0.0046,0.1577,0.0298,100
2017-09-13 20:30:00,106.06133333333334,4.107991960456648,2.7556042248848915,69.79025098866717,503.52599999999995,312.966,23.124000000000002,258.254,29.0691,0.0139,0.0024,0.0046,0.1593,0.0304,100
2017-09-13 20:45:00,78.24266666666666,4.107991960456648,3.280421231660289,73.13562719390525,429.876,253.21200000000002,19.596,258.0211,29.364,0.0138,0.0025,0.0047,0.1609,0.031,100
2017-09-13 21:00:00,109.84933333333332,4.107991960456648,4.075823423810094,76.50317617036613,354.24,194.064,16.080000000000002,257.8002,29.6489,0.0138,0.0025,0.0047,0.1622,0.0315,100
2017-09-13 21:15:00,85.15066666666667,4.107991960456648,5.414699681521053,79.88912480208108,276.954,138.312,12.54,257.9283,29.6427,0.0133,0.0024,0.0046,0.1555,0.0302,100
2017-09-14 11:00:00,134.00533333333334,3.726075309064946,5.09829025018923,79.25251743032308,220.314,118.782,12.924000000000001,264.2126,17.05,0.0101,0.0006,0.0033,0.0657,0.0137,100
2017-09-14 11:15:00,194.732,3.726075309064946,3.895764141655192,75.86528869250566,298.75199999999995,178.488,53.934000000000005,264.3569,16.7591,0.0102,0.0006,0.0033,0.0654,0.0137,74
2017-09-14 11:30:00,248.382,3.726075309064946,3.164354051966339,72.4963136571574,375.78,240.30599999999998,137.376,264.5012,16.4681,0.0102,0.0006,0.0033,0.0651,0.0137,43
2017-09-14 11:45:00,300.4193333333333,3.726075309064946,2.67462808864509,69.14939360708073,451.074,302.736,207.48000000000002,264.6455,16.1772,0.0103,0.0006,0.0032,0.0648,0.0138,86
2017-09-14 12:00:00,345.486,3.726075309064946,2.3254096783318183,65.82893469718601,524.304,364.824,268.086,264.7922,15.8918,0.0103,0.0005,0.0032,0.0645,0.0138,100
2017-09-14 12:15:00,388.6313333333334,3.726075309064946,2.0651607226358704,62.540114095847564,595.164,425.712,330.69599999999997,265.0082,15.764,0.0103,0.0005,0.0032,0.064,0.0138,75
2017-09-14 12:30:00,435.022,3.726075309064946,1.8648787933679194,59.289089058375126,663.342,484.968,389.04,265.2243,15.6363,0.0103,0.0005,0.0032,0.0636,0.0138,74
