,date,swgnt,swfdn
21772,2019-06-30 04:30:00,0.0,0.0
21773,2019-06-30 05:30:00,0.0,0.0
21774,2019-06-30 06:30:00,0.0,0.0
21775,2019-06-30 07:30:00,0.0,0.0
21776,2019-06-30 08:30:00,0.0,0.0
21777,2019-06-30 09:30:00,0.0,0.0
21778,2019-06-30 10:30:00,0.0,0.0
21779,2019-06-30 11:30:00,46.25,55.203125
21780,2019-06-30 12:30:00,212.0,249.25
21781,2019-06-30 13:30:00,384.625,444.0
21782,2019-06-30 14:30:00,522.5,596.25
21783,2019-06-30 15:30:00,610.75,692.5
21784,2019-06-30 16:30:00,638.25,722.25
21785,2019-06-30 17:30:00,601.25,682.5
21786,2019-06-30 18:30:00,503.125,575.5
21787,2019-06-30 19:30:00,356.375,413.75
21788,2019-06-30 20:30:00,179.75,214.1875
21789,2019-06-30 21:30:00,24.117188,29.648438
21790,2019-06-30 22:30:00,0.0,0.0
21791,2019-06-30 23:30:00,0.0,0.0
21792,2019-07-01 00:30:00,0.0,0.0
21793,2019-07-01 01:30:00,0.0,0.0
21794,2019-07-01 02:30:00,0.0,0.0
21795,2019-07-01 03:30:00,0.0,0.0
21796,2019-07-01 04:30:00,0.0,0.0
21797,2019-07-01 05:30:00,0.0,0.0
21798,2019-07-01 06:30:00,0.0,0.0
21799,2019-07-01 07:30:00,0.0,0.0
21800,2019-07-01 08:30:00,0.0,0.0
21801,2019-07-01 09:30:00,0.0,0.0
21802,2019-07-01 10:30:00,0.0,0.0
21803,2019-07-01 11:30:00,38.609375,44.890625
21804,2019-07-01 12:30:00,165.4375,190.875
21805,2019-07-01 13:30:00,306.5,351.0
21806,2019-07-01 14:30:00,437.75,498.875
21807,2019-07-01 15:30:00,538.5,611.25
21808,2019-07-01 16:30:00,612.0,693.0
21809,2019-07-01 17:30:00,605.75,687.5
21810,2019-07-01 18:30:00,507.375,580.25
21811,2019-07-01 19:30:00,359.25,417.125
21812,2019-07-01 20:30:00,178.625,212.4375
21813,2019-07-01 21:30:00,22.515625,27.109375
21814,2019-07-01 22:30:00,0.0,0.0
21815,2019-07-01 23:30:00,0.0,0.0
21816,2019-07-02 00:30:00,0.0,0.0
21817,2019-07-02 01:30:00,0.0,0.0
21818,2019-07-02 02:30:00,0.0,0.0
21819,2019-07-02 03:30:00,0.0,0.0
21820,2019-07-02 04:30:00,0.0,0.0
21821,2019-07-02 05:30:00,0.0,0.0
21822,2019-07-02 06:30:00,0.0,0.0
21823,2019-07-02 07:30:00,0.0,0.0
21824,2019-07-02 08:30:00,0.0,0.0
21825,2019-07-02 09:30:00,0.0,0.0
21826,2019-07-02 10:30:00,0.0,0.0
21827,2019-07-02 11:30:00,50.25,60.6875
21828,2019-07-02 12:30:00,207.75,243.8125
21829,2019-07-02 13:30:00,371.0,427.625
21830,2019-07-02 14:30:00,504.875,575.75
21831,2019-07-02 15:30:00,598.75,678.75
21832,2019-07-02 16:30:00,626.25,708.75
21833,2019-07-02 17:30:00,578.75,656.75
21834,2019-07-02 18:30:00,471.5,538.25
21835,2019-07-02 19:30:00,311.625,359.125
21836,2019-07-02 20:30:00,143.5625,166.9375
21837,2019-07-02 21:30:00,18.5625,21.46875
21838,2019-07-02 22:30:00,0.0,0.0
21839,2019-07-02 23:30:00,0.0,0.0
21840,2019-07-03 00:30:00,0.0,0.0
21841,2019-07-03 01:30:00,0.0,0.0
21842,2019-07-03 02:30:00,0.0,0.0
21843,2019-07-03 03:30:00,0.0,0.0
21844,2019-07-03 04:30:00,0.0,0.0
21845,2019-07-03 05:30:00,0.0,0.0
21846,2019-07-03 06:30:00,0.0,0.0
21847,2019-07-03 07:30:00,0.0,0.0
21848,2019-07-03 08:30:00,0.0,0.0
21849,2019-07-03 09:30:00,0.0,0.0
21850,2019-07-03 10:30:00,0.0,0.0
21851,2019-07-03 11:30:00,56.0,68.71875
21852,2019-07-03 12:30:00,235.875,279.25
21853,2019-07-03 13:30:00,412.25,476.875
21854,2019-07-03 14:30:00,549.75,627.75
21855,2019-07-03 15:30:00,634.5,719.75
21856,2019-07-03 16:30:00,655.25,742.0
21857,2019-07-03 17:30:00,611.25,693.75
21858,2019-07-03 18:30:00,509.75,583.25
21859,2019-07-03 19:30:00,361.375,419.5
21860,2019-07-03 20:30:00,183.3125,218.375
21861,2019-07-03 21:30:00,25.476562,31.46875
21862,2019-07-03 22:30:00,0.0,0.0
21863,2019-07-03 23:30:00,0.0,0.0
21864,2019-07-04 00:30:00,0.0,0.0
21865,2019-07-04 01:30:00,0.0,0.0
21866,2019-07-04 02:30:00,0.0,0.0
21867,2019-07-04 03:30:00,0.0,0.0
21868,2019-07-04 04:30:00,0.0,0.0
21869,2019-07-04 05:30:00,0.0,0.0
21870,2019-07-04 06:30:00,0.0,0.0
21871,2019-07-04 07:30:00,0.0,0.0
21872,2019-07-04 08:30:00,0.0,0.0
21873,2019-07-04 09:30:00,0.0,0.0
21874,2019-07-04 10:30:00,0.0,0.0
21875,2019-07-04 11:30:00,58.0625,71.40625
21876,2019-07-04 12:30:00,240.8125,285.375
21877,2019-07-04 13:30:00,419.125,485.125
21878,2019-07-04 14:30:00,557.5,637.0
21879,2019-07-04 15:30:00,638.0,724.0
21880,2019-07-04 16:30:00,656.0,743.25
21881,2019-07-04 17:30:00,611.25,694.25
21882,2019-07-04 18:30:00,509.5,583.0
21883,2019-07-04 19:30:00,359.875,417.5
21884,2019-07-04 20:30:00,177.9375,210.9375
21885,2019-07-04 21:30:00,22.929688,27.367188
21886,2019-07-04 22:30:00,0.0,0.0
21887,2019-07-04 23:30:00,0.0,0.0
21888,2019-07-05 00:30:00,0.0,0.0
21889,2019-07-05 01:30:00,0.0,0.0
21890,2019-07-05 02:30:00,0.0,0.0
21891,2019-07-05 03:30:00,0.0,0.0
21892,2019-07-05 04:30:00,0.0,0.0
21893,2019-07-05 05:30:00,0.0,0.0
21894,2019-07-05 06:30:00,0.0,0.0
21895,2019-07-05 07:30:00,0.0,0.0
21896,2019-07-05 08:30:00,0.0,0.0
21897,2019-07-05 09:30:00,0.0,0.0
21898,2019-07-05 10:30:00,0.0,0.0
21899,2019-07-05 11:30:00,57.953125,71.34375
21900,2019-07-05 12:30:00,240.25,285.375
21901,2019-07-05 13:30:00,418.5,485.5
21902,2019-07-05 14:30:00,557.0,637.5
21903,2019-07-05 15:30:00,639.5,727.0
21904,2019-07-05 16:30:00,661.5,750.25
21905,2019-07-05 17:30:00,620.25,705.25
21906,2019-07-05 18:30:00,516.0,591.25
21907,2019-07-05 19:30:00,367.375,427.0
21908,2019-07-05 20:30:00,186.5625,222.5
21909,2019-07-05 21:30:00,26.28125,32.453125
21910,2019-07-05 22:30:00,0.0,0.0
21911,2019-07-05 23:30:00,0.0,0.0
21912,2019-07-06 00:30:00,0.0,0.0
21913,2019-07-06 01:30:00,0.0,0.0
21914,2019-07-06 02:30:00,0.0,0.0
21915,2019-07-06 03:30:00,0.0,0.0
21916,2019-07-06 04:30:00,0.0,0.0
21917,2019-07-06 05:30:00,0.0,0.0
21918,2019-07-06 06:30:00,0.0,0.0
21919,2019-07-06 07:30:00,0.0,0.0
21920,2019-07-06 08:30:00,0.0,0.0
21921,2019-07-06 09:30:00,0.0,0.0
21922,2019-07-06 10:30:00,0.0,0.0
21923,2019-07-06 11:30:00,55.390625,67.40625
21924,2019-07-06 12:30:00,235.625,278.75
21925,2019-07-06 13:30:00,411.125,475.75
21926,2019-07-06 14:30:00,546.25,623.75
21927,2019-07-06 15:30:00,629.25,714.25
21928,2019-07-06 16:30:00,652.75,739.5
21929,2019-07-06 17:30:00,613.5,696.75
21930,2019-07-06 18:30:00,513.5,587.5
21931,2019-07-06 19:30:00,364.5,423.0
21932,2019-07-06 20:30:00,185.125,220.1875
21933,2019-07-06 21:30:00,26.1875,32.1875
21934,2019-07-06 22:30:00,0.0,0.0
21935,2019-07-06 23:30:00,0.0,0.0
21936,2019-07-07 00:30:00,0.0,0.0
21937,2019-07-07 01:30:00,0.0,0.0
21938,2019-07-07 02:30:00,0.0,0.0
21939,2019-07-07 03:30:00,0.0,0.0
21940,2019-07-07 04:30:00,0.0,0.0
21941,2019-07-07 05:30:00,0.0,0.0
21942,2019-07-07 06:30:00,0.0,0.0
21943,2019-07-07 07:30:00,0.0,0.0
21944,2019-07-07 08:30:00,0.0,0.0
21945,2019-07-07 09:30:00,0.0,0.0
21946,2019-07-07 10:30:00,0.0,0.0
21947,2019-07-07 11:30:00,58.984375,72.46875
21948,2019-07-07 12:30:00,241.8125,286.375
21949,2019-07-07 13:30:00,419.375,485.25
21950,2019-07-07 14:30:00,557.5,636.75
21951,2019-07-07 15:30:00,641.5,727.75
21952,2019-07-07 16:30:00,662.5,750.25
21953,2019-07-07 17:30:00,619.75,703.75
21954,2019-07-07 18:30:00,515.75,590.0
21955,2019-07-07 19:30:00,365.125,423.75
21956,2019-07-07 20:30:00,178.3125,211.25
21957,2019-07-07 21:30:00,20.929688,24.46875
21958,2019-07-07 22:30:00,0.0,0.0
21959,2019-07-07 23:30:00,0.0,0.0
21960,2019-07-08 00:30:00,0.0,0.0
21961,2019-07-08 01:30:00,0.0,0.0
21962,2019-07-08 02:30:00,0.0,0.0
21963,2019-07-08 03:30:00,0.0,0.0
21964,2019-07-08 04:30:00,0.0,0.0
21965,2019-07-08 05:30:00,0.0,0.0
21966,2019-07-08 06:30:00,0.0,0.0
21967,2019-07-08 07:30:00,0.0,0.0
21968,2019-07-08 08:30:00,0.0,0.0
21969,2019-07-08 09:30:00,0.0,0.0
21970,2019-07-08 10:30:00,0.0,0.0
21971,2019-07-08 11:30:00,57.375,70.21875
21972,2019-07-08 12:30:00,236.4375,279.5
21973,2019-07-08 13:30:00,412.125,476.25
21974,2019-07-08 14:30:00,550.25,628.0
21975,2019-07-08 15:30:00,636.0,721.0
21976,2019-07-08 16:30:00,659.5,746.5
21977,2019-07-08 17:30:00,619.25,702.75
21978,2019-07-08 18:30:00,520.25,595.0
21979,2019-07-08 19:30:00,370.875,430.5
21980,2019-07-08 20:30:00,190.75,227.125
21981,2019-07-08 21:30:00,27.515625,33.859375
21982,2019-07-08 22:30:00,0.0,0.0
21983,2019-07-08 23:30:00,0.0,0.0
21984,2019-07-09 00:30:00,0.0,0.0
21985,2019-07-09 01:30:00,0.0,0.0
21986,2019-07-09 02:30:00,0.0,0.0
21987,2019-07-09 03:30:00,0.0,0.0
21988,2019-07-09 04:30:00,0.0,0.0
21989,2019-07-09 05:30:00,0.0,0.0
21990,2019-07-09 06:30:00,0.0,0.0
21991,2019-07-09 07:30:00,0.0,0.0
21992,2019-07-09 08:30:00,0.0,0.0
21993,2019-07-09 09:30:00,0.0,0.0
21994,2019-07-09 10:30:00,0.0,0.0
21995,2019-07-09 11:30:00,58.375,71.375
21996,2019-07-09 12:30:00,237.625,280.75
21997,2019-07-09 13:30:00,414.375,479.0
21998,2019-07-09 14:30:00,553.0,631.25
21999,2019-07-09 15:30:00,638.5,724.0
22000,2019-07-09 16:30:00,659.5,746.75
22001,2019-07-09 17:30:00,618.0,701.5
22002,2019-07-09 18:30:00,518.5,593.0
22003,2019-07-09 19:30:00,369.875,429.125
22004,2019-07-09 20:30:00,188.625,224.375
22005,2019-07-09 21:30:00,27.578125,33.96875
22006,2019-07-09 22:30:00,0.0,0.0
22007,2019-07-09 23:30:00,0.0,0.0
22008,2019-07-10 00:30:00,0.0,0.0
22009,2019-07-10 01:30:00,0.0,0.0
22010,2019-07-10 02:30:00,0.0,0.0
22011,2019-07-10 03:30:00,0.0,0.0
22012,2019-07-10 04:30:00,0.0,0.0
22013,2019-07-10 05:30:00,0.0,0.0
22014,2019-07-10 06:30:00,0.0,0.0
22015,2019-07-10 07:30:00,0.0,0.0
22016,2019-07-10 08:30:00,0.0,0.0
22017,2019-07-10 09:30:00,0.0,0.0
22018,2019-07-10 10:30:00,0.0,0.0
22019,2019-07-10 11:30:00,56.65625,68.8125
22020,2019-07-10 12:30:00,232.8125,274.5
22021,2019-07-10 13:30:00,407.875,471.0
22022,2019-07-10 14:30:00,544.75,621.5
22023,2019-07-10 15:30:00,631.5,716.0
22024,2019-07-10 16:30:00,653.75,740.25
22025,2019-07-10 17:30:00,615.75,698.75
22026,2019-07-10 18:30:00,521.25,596.0
22027,2019-07-10 19:30:00,371.0,430.25
22028,2019-07-10 20:30:00,190.6875,226.8125
22029,2019-07-10 21:30:00,28.3125,34.9375
22030,2019-07-10 22:30:00,0.0,0.0
22031,2019-07-10 23:30:00,0.0,0.0
22032,2019-07-11 00:30:00,0.0,0.0
22033,2019-07-11 01:30:00,0.0,0.0
22034,2019-07-11 02:30:00,0.0,0.0
22035,2019-07-11 03:30:00,0.0,0.0
22036,2019-07-11 04:30:00,0.0,0.0
22037,2019-07-11 05:30:00,0.0,0.0
22038,2019-07-11 06:30:00,0.0,0.0
22039,2019-07-11 07:30:00,0.0,0.0
22040,2019-07-11 08:30:00,0.0,0.0
22041,2019-07-11 09:30:00,0.0,0.0
22042,2019-07-11 10:30:00,0.0,0.0
22043,2019-07-11 11:30:00,56.75,68.6875
22044,2019-07-11 12:30:00,236.75,279.25
22045,2019-07-11 13:30:00,411.0,474.625
22046,2019-07-11 14:30:00,542.75,619.25
22047,2019-07-11 15:30:00,625.0,708.75
22048,2019-07-11 16:30:00,648.25,734.0
22049,2019-07-11 17:30:00,608.0,690.0
22050,2019-07-11 18:30:00,516.25,590.25
22051,2019-07-11 19:30:00,371.375,430.5
22052,2019-07-11 20:30:00,191.125,227.125
22053,2019-07-11 21:30:00,28.53125,35.109375
22054,2019-07-11 22:30:00,0.0,0.0
22055,2019-07-11 23:30:00,0.0,0.0
22056,2019-07-12 00:30:00,0.0,0.0
22057,2019-07-12 01:30:00,0.0,0.0
22058,2019-07-12 02:30:00,0.0,0.0
22059,2019-07-12 03:30:00,0.0,0.0
22060,2019-07-12 04:30:00,0.0,0.0
22061,2019-07-12 05:30:00,0.0,0.0
22062,2019-07-12 06:30:00,0.0,0.0
22063,2019-07-12 07:30:00,0.0,0.0
22064,2019-07-12 08:30:00,0.0,0.0
22065,2019-07-12 09:30:00,0.0,0.0
22066,2019-07-12 10:30:00,0.0,0.0
22067,2019-07-12 11:30:00,53.125,63.640625
22068,2019-07-12 12:30:00,219.875,257.875
22069,2019-07-12 13:30:00,390.5,450.125
22070,2019-07-12 14:30:00,529.0,603.25
22071,2019-07-12 15:30:00,614.5,696.5
22072,2019-07-12 16:30:00,639.5,724.0
22073,2019-07-12 17:30:00,605.25,686.75
22074,2019-07-12 18:30:00,507.5,580.0
22075,2019-07-12 19:30:00,362.5,420.0
22076,2019-07-12 20:30:00,184.5625,219.0
22077,2019-07-12 21:30:00,27.054688,33.15625
22078,2019-07-12 22:30:00,0.0,0.0
22079,2019-07-12 23:30:00,0.0,0.0
22080,2019-07-13 00:30:00,0.0,0.0
22081,2019-07-13 01:30:00,0.0,0.0
22082,2019-07-13 02:30:00,0.0,0.0
22083,2019-07-13 03:30:00,0.0,0.0
22084,2019-07-13 04:30:00,0.0,0.0
22085,2019-07-13 05:30:00,0.0,0.0
22086,2019-07-13 06:30:00,0.0,0.0
22087,2019-07-13 07:30:00,0.0,0.0
22088,2019-07-13 08:30:00,0.0,0.0
22089,2019-07-13 09:30:00,0.0,0.0
22090,2019-07-13 10:30:00,0.0,0.0
22091,2019-07-13 11:30:00,46.46875,54.171875
22092,2019-07-13 12:30:00,198.4375,230.6875
22093,2019-07-13 13:30:00,358.75,412.375
22094,2019-07-13 14:30:00,487.75,556.0
22095,2019-07-13 15:30:00,568.5,645.5
22096,2019-07-13 16:30:00,595.5,675.25
22097,2019-07-13 17:30:00,564.25,641.0
22098,2019-07-13 18:30:00,478.0,546.0
22099,2019-07-13 19:30:00,342.75,395.875
22100,2019-07-13 20:30:00,175.375,206.5
22101,2019-07-13 21:30:00,26.046875,31.125
22102,2019-07-13 22:30:00,0.0,0.0
22103,2019-07-13 23:30:00,0.0,0.0
22104,2019-07-14 00:30:00,0.0,0.0
22105,2019-07-14 01:30:00,0.0,0.0
22106,2019-07-14 02:30:00,0.0,0.0
22107,2019-07-14 03:30:00,0.0,0.0
22108,2019-07-14 04:30:00,0.0,0.0
22109,2019-07-14 05:30:00,0.0,0.0
22110,2019-07-14 06:30:00,0.0,0.0
22111,2019-07-14 07:30:00,0.0,0.0
22112,2019-07-14 08:30:00,0.0,0.0
22113,2019-07-14 09:30:00,0.0,0.0
22114,2019-07-14 10:30:00,0.0,0.0
22115,2019-07-14 11:30:00,47.234375,55.359375
22116,2019-07-14 12:30:00,209.1875,244.125
22117,2019-07-14 13:30:00,373.375,429.5
22118,2019-07-14 14:30:00,502.0,572.5
22119,2019-07-14 15:30:00,585.75,664.75
22120,2019-07-14 16:30:00,632.5,716.75
22121,2019-07-14 17:30:00,617.25,700.75
22122,2019-07-14 18:30:00,522.25,597.25
22123,2019-07-14 19:30:00,372.0,431.25
22124,2019-07-14 20:30:00,191.9375,228.0625
22125,2019-07-14 21:30:00,29.5625,36.390625
22126,2019-07-14 22:30:00,0.0,0.0
22127,2019-07-14 23:30:00,0.0,0.0
22128,2019-07-15 00:30:00,0.0,0.0
22129,2019-07-15 01:30:00,0.0,0.0
22130,2019-07-15 02:30:00,0.0,0.0
22131,2019-07-15 03:30:00,0.0,0.0
22132,2019-07-15 04:30:00,0.0,0.0
22133,2019-07-15 05:30:00,0.0,0.0
22134,2019-07-15 06:30:00,0.0,0.0
22135,2019-07-15 07:30:00,0.0,0.0
22136,2019-07-15 08:30:00,0.0,0.0
22137,2019-07-15 09:30:00,0.0,0.0
22138,2019-07-15 10:30:00,0.0,0.0
22139,2019-07-15 11:30:00,63.34375,77.5625
22140,2019-07-15 12:30:00,245.625,290.0
22141,2019-07-15 13:30:00,421.125,486.5
22142,2019-07-15 14:30:00,557.75,636.25
22143,2019-07-15 15:30:00,641.0,726.75
22144,2019-07-15 16:30:00,658.25,745.25
22145,2019-07-15 17:30:00,585.5,664.75
22146,2019-07-15 18:30:00,445.5,509.25
22147,2019-07-15 19:30:00,317.5,367.25
22148,2019-07-15 20:30:00,158.6875,187.625
22149,2019-07-15 21:30:00,24.09375,29.382812
22150,2019-07-15 22:30:00,0.0,0.0
22151,2019-07-15 23:30:00,0.0,0.0
22152,2019-07-16 00:30:00,0.0,0.0
22153,2019-07-16 01:30:00,0.0,0.0
22154,2019-07-16 02:30:00,0.0,0.0
22155,2019-07-16 03:30:00,0.0,0.0
22156,2019-07-16 04:30:00,0.0,0.0
22157,2019-07-16 05:30:00,0.0,0.0
22158,2019-07-16 06:30:00,0.0,0.0
22159,2019-07-16 07:30:00,0.0,0.0
22160,2019-07-16 08:30:00,0.0,0.0
22161,2019-07-16 09:30:00,0.0,0.0
22162,2019-07-16 10:30:00,0.0,0.0
22163,2019-07-16 11:30:00,46.234375,54.609375
22164,2019-07-16 12:30:00,205.3125,239.9375
22165,2019-07-16 13:30:00,402.5,464.125
22166,2019-07-16 14:30:00,547.25,624.5
22167,2019-07-16 15:30:00,637.0,722.75
22168,2019-07-16 16:30:00,664.5,752.75
22169,2019-07-16 17:30:00,629.25,714.5
22170,2019-07-16 18:30:00,531.25,607.5
22171,2019-07-16 19:30:00,380.875,441.75
22172,2019-07-16 20:30:00,198.8125,236.3125
22173,2019-07-16 21:30:00,31.265625,38.421875
22174,2019-07-16 22:30:00,0.0,0.0
22175,2019-07-16 23:30:00,0.0,0.0
22176,2019-07-17 00:30:00,0.0,0.0
22177,2019-07-17 01:30:00,0.0,0.0
22178,2019-07-17 02:30:00,0.0,0.0
22179,2019-07-17 03:30:00,0.0,0.0
22180,2019-07-17 04:30:00,0.0,0.0
22181,2019-07-17 05:30:00,0.0,0.0
22182,2019-07-17 06:30:00,0.0,0.0
22183,2019-07-17 07:30:00,0.0,0.0
22184,2019-07-17 08:30:00,0.0,0.0
22185,2019-07-17 09:30:00,0.0,0.0
22186,2019-07-17 10:30:00,0.0,0.0
22187,2019-07-17 11:30:00,66.15625,80.96875
22188,2019-07-17 12:30:00,252.8125,298.75
22189,2019-07-17 13:30:00,432.75,500.25
22190,2019-07-17 14:30:00,571.75,652.75
22191,2019-07-17 15:30:00,654.5,742.75
22192,2019-07-17 16:30:00,675.0,764.75
22193,2019-07-17 17:30:00,634.0,720.0
22194,2019-07-17 18:30:00,536.25,613.5
22195,2019-07-17 19:30:00,385.625,447.375
22196,2019-07-17 20:30:00,203.3125,241.875
22197,2019-07-17 21:30:00,33.390625,41.3125
22198,2019-07-17 22:30:00,0.0,0.0
22199,2019-07-17 23:30:00,0.0,0.0
22200,2019-07-18 00:30:00,0.0,0.0
22201,2019-07-18 01:30:00,0.0,0.0
22202,2019-07-18 02:30:00,0.0,0.0
22203,2019-07-18 03:30:00,0.0,0.0
22204,2019-07-18 04:30:00,0.0,0.0
22205,2019-07-18 05:30:00,0.0,0.0
22206,2019-07-18 06:30:00,0.0,0.0
22207,2019-07-18 07:30:00,0.0,0.0
22208,2019-07-18 08:30:00,0.0,0.0
22209,2019-07-18 09:30:00,0.0,0.0
22210,2019-07-18 10:30:00,0.0,0.0
22211,2019-07-18 11:30:00,69.53125,85.375
22212,2019-07-18 12:30:00,259.25,306.625
22213,2019-07-18 13:30:00,440.625,509.625
22214,2019-07-18 14:30:00,581.5,664.25
22215,2019-07-18 15:30:00,666.25,756.25
22216,2019-07-18 16:30:00,688.25,779.75
22217,2019-07-18 17:30:00,645.75,733.75
22218,2019-07-18 18:30:00,543.25,621.5
22219,2019-07-18 19:30:00,389.25,451.75
22220,2019-07-18 20:30:00,203.625,242.25
22221,2019-07-18 21:30:00,33.265625,41.109375
22222,2019-07-18 22:30:00,0.0,0.0
22223,2019-07-18 23:30:00,0.0,0.0
22224,2019-07-19 00:30:00,0.0,0.0
22225,2019-07-19 01:30:00,0.0,0.0
22226,2019-07-19 02:30:00,0.0,0.0
22227,2019-07-19 03:30:00,0.0,0.0
22228,2019-07-19 04:30:00,0.0,0.0
22229,2019-07-19 05:30:00,0.0,0.0
22230,2019-07-19 06:30:00,0.0,0.0
22231,2019-07-19 07:30:00,0.0,0.0
22232,2019-07-19 08:30:00,0.0,0.0
22233,2019-07-19 09:30:00,0.0,0.0
22234,2019-07-19 10:30:00,0.0,0.0
22235,2019-07-19 11:30:00,69.6875,85.5
22236,2019-07-19 12:30:00,259.25,306.5
22237,2019-07-19 13:30:00,441.125,510.125
22238,2019-07-19 14:30:00,582.75,665.75
22239,2019-07-19 15:30:00,668.5,759.0
22240,2019-07-19 16:30:00,690.5,782.5
22241,2019-07-19 17:30:00,648.25,736.5
22242,2019-07-19 18:30:00,546.25,625.25
22243,2019-07-19 19:30:00,393.375,456.625
22244,2019-07-19 20:30:00,207.6875,247.1875
22245,2019-07-19 21:30:00,34.796875,43.09375
22246,2019-07-19 22:30:00,0.0,0.0
22247,2019-07-19 23:30:00,0.0,0.0
22248,2019-07-20 00:30:00,0.0,0.0
22249,2019-07-20 01:30:00,0.0,0.0
22250,2019-07-20 02:30:00,0.0,0.0
22251,2019-07-20 03:30:00,0.0,0.0
22252,2019-07-20 04:30:00,0.0,0.0
22253,2019-07-20 05:30:00,0.0,0.0
22254,2019-07-20 06:30:00,0.0,0.0
22255,2019-07-20 07:30:00,0.0,0.0
22256,2019-07-20 08:30:00,0.0,0.0
22257,2019-07-20 09:30:00,0.0,0.0
22258,2019-07-20 10:30:00,0.0,0.0
22259,2019-07-20 11:30:00,72.03125,88.5
22260,2019-07-20 12:30:00,264.125,312.5
22261,2019-07-20 13:30:00,447.5,518.0
22262,2019-07-20 14:30:00,589.75,674.0
22263,2019-07-20 15:30:00,676.25,768.0
22264,2019-07-20 16:30:00,697.5,790.75
22265,2019-07-20 17:30:00,652.5,741.5
22266,2019-07-20 18:30:00,547.25,626.5
22267,2019-07-20 19:30:00,392.0,454.75
22268,2019-07-20 20:30:00,205.6875,244.5625
22269,2019-07-20 21:30:00,34.546875,42.625
22270,2019-07-20 22:30:00,0.0,0.0
22271,2019-07-20 23:30:00,0.0,0.0
22272,2019-07-21 00:30:00,0.0,0.0
22273,2019-07-21 01:30:00,0.0,0.0
22274,2019-07-21 02:30:00,0.0,0.0
22275,2019-07-21 03:30:00,0.0,0.0
22276,2019-07-21 04:30:00,0.0,0.0
22277,2019-07-21 05:30:00,0.0,0.0
22278,2019-07-21 06:30:00,0.0,0.0
22279,2019-07-21 07:30:00,0.0,0.0
22280,2019-07-21 08:30:00,0.0,0.0
22281,2019-07-21 09:30:00,0.0,0.0
22282,2019-07-21 10:30:00,2.143532e-05,2.4341047e-05
22283,2019-07-21 11:30:00,73.9375,90.84375
22284,2019-07-21 12:30:00,266.25,314.875
22285,2019-07-21 13:30:00,448.625,519.0
22286,2019-07-21 14:30:00,591.0,675.25
22287,2019-07-21 15:30:00,678.25,770.25
22288,2019-07-21 16:30:00,701.75,795.5
22289,2019-07-21 17:30:00,659.5,749.75
22290,2019-07-21 18:30:00,531.75,608.75
22291,2019-07-21 19:30:00,354.75,410.125
22292,2019-07-21 20:30:00,156.5,181.6875
22293,2019-07-21 21:30:00,24.859375,28.757812
22294,2019-07-21 22:30:00,0.0,0.0
22295,2019-07-21 23:30:00,0.0,0.0
22296,2019-07-22 00:30:00,0.0,0.0
22297,2019-07-22 01:30:00,0.0,0.0
22298,2019-07-22 02:30:00,0.0,0.0
22299,2019-07-22 03:30:00,0.0,0.0
22300,2019-07-22 04:30:00,0.0,0.0
22301,2019-07-22 05:30:00,0.0,0.0
22302,2019-07-22 06:30:00,0.0,0.0
22303,2019-07-22 07:30:00,0.0,0.0
22304,2019-07-22 08:30:00,0.0,0.0
22305,2019-07-22 09:30:00,0.0,0.0
22306,2019-07-22 10:30:00,0.000119924545,0.00013762712
22307,2019-07-22 11:30:00,51.375,59.875
22308,2019-07-22 12:30:00,209.1875,243.25
22309,2019-07-22 13:30:00,407.0,469.125
22310,2019-07-22 14:30:00,577.0,658.75
22311,2019-07-22 15:30:00,661.75,751.0
22312,2019-07-22 16:30:00,683.0,774.0
22313,2019-07-22 17:30:00,641.75,728.75
22314,2019-07-22 18:30:00,541.25,619.25
22315,2019-07-22 19:30:00,390.25,452.375
22316,2019-07-22 20:30:00,201.6875,239.0625
22317,2019-07-22 21:30:00,34.28125,41.90625
22318,2019-07-22 22:30:00,0.0,0.0
22319,2019-07-22 23:30:00,0.0,0.0
22320,2019-07-23 00:30:00,0.0,0.0
22321,2019-07-23 01:30:00,0.0,0.0
22322,2019-07-23 02:30:00,0.0,0.0
22323,2019-07-23 03:30:00,0.0,0.0
22324,2019-07-23 04:30:00,0.0,0.0
22325,2019-07-23 05:30:00,0.0,0.0
22326,2019-07-23 06:30:00,0.0,0.0
22327,2019-07-23 07:30:00,0.0,0.0
22328,2019-07-23 08:30:00,0.0,0.0
22329,2019-07-23 09:30:00,0.0,0.0
22330,2019-07-23 10:30:00,0.0005660057,0.0006518364
22331,2019-07-23 11:30:00,73.125,89.53125
22332,2019-07-23 12:30:00,262.625,310.125
22333,2019-07-23 13:30:00,443.625,512.75
22334,2019-07-23 14:30:00,585.5,668.5
22335,2019-07-23 15:30:00,673.0,764.0
22336,2019-07-23 16:30:00,697.5,790.75
22337,2019-07-23 17:30:00,656.75,746.25
22338,2019-07-23 18:30:00,553.0,633.0
22339,2019-07-23 19:30:00,397.875,461.625
22340,2019-07-23 20:30:00,211.5625,251.5625
22341,2019-07-23 21:30:00,37.1875,45.90625
22342,2019-07-23 22:30:00,0.0,0.0
22343,2019-07-23 23:30:00,0.0,0.0
22344,2019-07-24 00:30:00,0.0,0.0
22345,2019-07-24 01:30:00,0.0,0.0
22346,2019-07-24 02:30:00,0.0,0.0
22347,2019-07-24 03:30:00,0.0,0.0
